2026-09-22 21:24:51 | INFO | Run cifar10-transformer-s123-20260922-212451 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 21:24:51 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 21:24:52 | INFO | Dataset cifar10 | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/cifar10_split42_val0.1.json | train/val/test = 45000/5000/10000 | fingerprints {'train': 'b99301bfd9655f1c', 'val': '280540fcdfde8a41'}
2026-09-22 21:24:52 | INFO | Model transformer | trainable parameters: 811,146
2026-09-22 21:25:01 | INFO | epoch   1 | lr 5.70e-07 | train loss 1.9940 acc 0.2594 | val loss 1.7847 acc 0.3296 macroF1 0.2979 | 8.7s  *best*
2026-09-22 21:25:08 | INFO | epoch   2 | lr 2.01e-04 | train loss 1.7206 acc 0.3626 | val loss 1.6128 acc 0.4054 macroF1 0.3840 | 6.2s  *best*
2026-09-22 21:25:14 | INFO | epoch   3 | lr 4.01e-04 | train loss 1.5424 acc 0.4352 | val loss 1.4499 acc 0.4732 macroF1 0.4623 | 6.4s  *best*
2026-09-22 21:25:21 | INFO | epoch   4 | lr 6.01e-04 | train loss 1.4482 acc 0.4750 | val loss 1.3674 acc 0.5090 macroF1 0.4976 | 6.3s  *best*
2026-09-22 21:25:27 | INFO | epoch   5 | lr 8.01e-04 | train loss 1.4272 acc 0.4816 | val loss 1.3695 acc 0.5082 macroF1 0.5059 | 6.1s  *best*
2026-09-22 21:25:34 | INFO | epoch   6 | lr 1.00e-03 | train loss 1.3661 acc 0.5005 | val loss 1.2671 acc 0.5378 macroF1 0.5342 | 6.0s  *best*
2026-09-22 21:25:40 | INFO | epoch   7 | lr 9.99e-04 | train loss 1.2934 acc 0.5293 | val loss 1.1622 acc 0.5824 macroF1 0.5846 | 6.0s  *best*
2026-09-22 21:25:46 | INFO | epoch   8 | lr 9.97e-04 | train loss 1.2191 acc 0.5577 | val loss 1.0826 acc 0.6092 macroF1 0.6066 | 5.8s  *best*
2026-09-22 21:25:53 | INFO | epoch   9 | lr 9.93e-04 | train loss 1.1630 acc 0.5780 | val loss 1.0650 acc 0.6180 macroF1 0.6201 | 5.8s  *best*
2026-09-22 21:25:59 | INFO | epoch  10 | lr 9.87e-04 | train loss 1.1071 acc 0.6016 | val loss 1.0448 acc 0.6220 macroF1 0.6172 | 5.7s
2026-09-22 21:26:05 | INFO | epoch  11 | lr 9.80e-04 | train loss 1.0657 acc 0.6163 | val loss 0.9520 acc 0.6616 macroF1 0.6594 | 5.8s  *best*
2026-09-22 21:26:11 | INFO | epoch  12 | lr 9.71e-04 | train loss 1.0263 acc 0.6333 | val loss 0.9212 acc 0.6686 macroF1 0.6634 | 5.8s  *best*
2026-09-22 21:26:17 | INFO | epoch  13 | lr 9.61e-04 | train loss 0.9927 acc 0.6481 | val loss 0.8816 acc 0.6844 macroF1 0.6741 | 6.0s  *best*
2026-09-22 21:26:24 | INFO | epoch  14 | lr 9.49e-04 | train loss 0.9632 acc 0.6565 | val loss 0.9202 acc 0.6772 macroF1 0.6768 | 6.1s  *best*
2026-09-22 21:26:30 | INFO | epoch  15 | lr 9.36e-04 | train loss 0.9366 acc 0.6664 | val loss 0.8724 acc 0.6934 macroF1 0.6908 | 6.1s  *best*
2026-09-22 21:26:37 | INFO | epoch  16 | lr 9.21e-04 | train loss 0.9091 acc 0.6777 | val loss 0.8619 acc 0.6894 macroF1 0.6825 | 6.1s
2026-09-22 21:26:44 | INFO | epoch  17 | lr 9.05e-04 | train loss 0.8879 acc 0.6846 | val loss 0.8416 acc 0.6988 macroF1 0.6992 | 6.7s  *best*
2026-09-22 21:26:51 | INFO | epoch  18 | lr 8.88e-04 | train loss 0.8672 acc 0.6897 | val loss 0.8424 acc 0.7062 macroF1 0.7026 | 6.6s  *best*
2026-09-22 21:26:58 | INFO | epoch  19 | lr 8.70e-04 | train loss 0.8470 acc 0.6987 | val loss 0.7884 acc 0.7154 macroF1 0.7127 | 6.8s  *best*
2026-09-22 21:27:04 | INFO | epoch  20 | lr 8.50e-04 | train loss 0.8337 acc 0.7027 | val loss 0.7911 acc 0.7228 macroF1 0.7215 | 6.2s  *best*
2026-09-22 21:27:12 | INFO | epoch  21 | lr 8.29e-04 | train loss 0.8112 acc 0.7124 | val loss 0.7666 acc 0.7314 macroF1 0.7277 | 6.8s  *best*
2026-09-22 21:27:18 | INFO | epoch  22 | lr 8.07e-04 | train loss 0.7863 acc 0.7206 | val loss 0.7835 acc 0.7252 macroF1 0.7217 | 6.5s
2026-09-22 21:27:25 | INFO | epoch  23 | lr 7.84e-04 | train loss 0.7703 acc 0.7273 | val loss 0.7413 acc 0.7388 macroF1 0.7348 | 6.2s  *best*
2026-09-22 21:27:31 | INFO | epoch  24 | lr 7.61e-04 | train loss 0.7550 acc 0.7291 | val loss 0.7396 acc 0.7392 macroF1 0.7354 | 6.0s  *best*
2026-09-22 21:27:38 | INFO | epoch  25 | lr 7.36e-04 | train loss 0.7369 acc 0.7361 | val loss 0.7298 acc 0.7398 macroF1 0.7364 | 6.6s  *best*
2026-09-22 21:27:45 | INFO | epoch  26 | lr 7.11e-04 | train loss 0.7184 acc 0.7420 | val loss 0.7149 acc 0.7518 macroF1 0.7514 | 6.7s  *best*
2026-09-22 21:27:52 | INFO | epoch  27 | lr 6.85e-04 | train loss 0.7054 acc 0.7513 | val loss 0.7087 acc 0.7538 macroF1 0.7534 | 6.6s  *best*
2026-09-22 21:27:59 | INFO | epoch  28 | lr 6.58e-04 | train loss 0.6908 acc 0.7541 | val loss 0.7278 acc 0.7468 macroF1 0.7465 | 6.3s
2026-09-22 21:28:06 | INFO | epoch  29 | lr 6.31e-04 | train loss 0.6756 acc 0.7596 | val loss 0.6967 acc 0.7566 macroF1 0.7561 | 6.8s  *best*
2026-09-22 21:28:13 | INFO | epoch  30 | lr 6.03e-04 | train loss 0.6634 acc 0.7642 | val loss 0.6793 acc 0.7646 macroF1 0.7639 | 6.8s  *best*
2026-09-22 21:28:21 | INFO | epoch  31 | lr 5.75e-04 | train loss 0.6472 acc 0.7675 | val loss 0.6650 acc 0.7628 macroF1 0.7592 | 6.8s
2026-09-22 21:28:28 | INFO | epoch  32 | lr 5.47e-04 | train loss 0.6403 acc 0.7709 | val loss 0.6444 acc 0.7722 macroF1 0.7720 | 6.6s  *best*
2026-09-22 21:28:35 | INFO | epoch  33 | lr 5.19e-04 | train loss 0.6194 acc 0.7795 | val loss 0.6377 acc 0.7736 macroF1 0.7744 | 6.9s  *best*
2026-09-22 21:28:42 | INFO | epoch  34 | lr 4.91e-04 | train loss 0.6079 acc 0.7827 | val loss 0.6414 acc 0.7764 macroF1 0.7742 | 6.8s
2026-09-22 21:28:49 | INFO | epoch  35 | lr 4.63e-04 | train loss 0.5949 acc 0.7878 | val loss 0.6446 acc 0.7720 macroF1 0.7721 | 6.4s
2026-09-22 21:28:56 | INFO | epoch  36 | lr 4.35e-04 | train loss 0.5820 acc 0.7936 | val loss 0.6289 acc 0.7820 macroF1 0.7804 | 6.3s  *best*
2026-09-22 21:29:03 | INFO | epoch  37 | lr 4.07e-04 | train loss 0.5706 acc 0.7959 | val loss 0.6439 acc 0.7748 macroF1 0.7745 | 6.7s
2026-09-22 21:29:10 | INFO | epoch  38 | lr 3.79e-04 | train loss 0.5569 acc 0.8011 | val loss 0.6551 acc 0.7778 macroF1 0.7741 | 7.3s
2026-09-22 21:29:17 | INFO | epoch  39 | lr 3.52e-04 | train loss 0.5441 acc 0.8076 | val loss 0.6238 acc 0.7860 macroF1 0.7866 | 6.8s  *best*
2026-09-22 21:29:24 | INFO | epoch  40 | lr 3.25e-04 | train loss 0.5312 acc 0.8102 | val loss 0.6214 acc 0.7838 macroF1 0.7821 | 6.5s
2026-09-22 21:29:31 | INFO | epoch  41 | lr 2.99e-04 | train loss 0.5202 acc 0.8135 | val loss 0.6268 acc 0.7778 macroF1 0.7768 | 6.6s
2026-09-22 21:29:38 | INFO | epoch  42 | lr 2.74e-04 | train loss 0.5102 acc 0.8174 | val loss 0.6206 acc 0.7886 macroF1 0.7880 | 6.3s  *best*
2026-09-22 21:29:45 | INFO | epoch  43 | lr 2.49e-04 | train loss 0.4966 acc 0.8237 | val loss 0.6191 acc 0.7836 macroF1 0.7823 | 6.3s
2026-09-22 21:29:51 | INFO | epoch  44 | lr 2.26e-04 | train loss 0.4836 acc 0.8259 | val loss 0.6210 acc 0.7876 macroF1 0.7879 | 6.4s
2026-09-22 21:29:58 | INFO | epoch  45 | lr 2.03e-04 | train loss 0.4714 acc 0.8310 | val loss 0.6219 acc 0.7936 macroF1 0.7939 | 6.6s  *best*
2026-09-22 21:30:05 | INFO | epoch  46 | lr 1.81e-04 | train loss 0.4612 acc 0.8349 | val loss 0.6109 acc 0.7908 macroF1 0.7903 | 6.6s
2026-09-22 21:30:12 | INFO | epoch  47 | lr 1.60e-04 | train loss 0.4507 acc 0.8385 | val loss 0.6052 acc 0.7946 macroF1 0.7946 | 6.4s  *best*
