2026-09-22 20:05:07 | INFO | Run fashion_mnist-transformer-s42-20260922-200507 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:05:07 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:05:07 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 20:05:07 | INFO | Model transformer | trainable parameters: 306,826
2026-09-22 20:05:13 | INFO | epoch   1 | lr 7.92e-07 | train loss 1.5612 acc 0.4334 | val loss 1.0096 acc 0.6345 macroF1 0.6144 | 5.6s  *best*
2026-09-22 20:05:16 | INFO | epoch   2 | lr 3.34e-04 | train loss 0.8412 acc 0.6880 | val loss 0.6942 acc 0.7265 macroF1 0.7113 | 3.0s  *best*
2026-09-22 20:05:19 | INFO | epoch   3 | lr 6.67e-04 | train loss 0.7403 acc 0.7187 | val loss 0.6334 acc 0.7538 macroF1 0.7412 | 3.2s  *best*
2026-09-22 20:05:23 | INFO | epoch   4 | lr 1.00e-03 | train loss 0.6898 acc 0.7373 | val loss 0.5948 acc 0.7857 macroF1 0.7816 | 3.2s  *best*
2026-09-22 20:05:26 | INFO | epoch   5 | lr 9.98e-04 | train loss 0.6446 acc 0.7559 | val loss 0.5598 acc 0.7950 macroF1 0.7931 | 3.2s  *best*
2026-09-22 20:05:29 | INFO | epoch   6 | lr 9.93e-04 | train loss 0.6168 acc 0.7673 | val loss 0.5439 acc 0.7955 macroF1 0.7900 | 3.1s
2026-09-22 20:05:33 | INFO | epoch   7 | lr 9.84e-04 | train loss 0.5870 acc 0.7786 | val loss 0.5211 acc 0.8063 macroF1 0.7990 | 3.2s  *best*
2026-09-22 20:05:36 | INFO | epoch   8 | lr 9.72e-04 | train loss 0.5678 acc 0.7864 | val loss 0.4752 acc 0.8225 macroF1 0.8201 | 3.3s  *best*
2026-09-22 20:05:40 | INFO | epoch   9 | lr 9.56e-04 | train loss 0.5571 acc 0.7899 | val loss 0.4960 acc 0.8103 macroF1 0.8013 | 3.4s
2026-09-22 20:05:43 | INFO | epoch  10 | lr 9.37e-04 | train loss 0.5360 acc 0.7988 | val loss 0.4604 acc 0.8278 macroF1 0.8263 | 3.3s  *best*
2026-09-22 20:05:47 | INFO | epoch  11 | lr 9.15e-04 | train loss 0.5263 acc 0.8032 | val loss 0.4492 acc 0.8340 macroF1 0.8297 | 3.2s  *best*
2026-09-22 20:05:50 | INFO | epoch  12 | lr 8.90e-04 | train loss 0.5132 acc 0.8088 | val loss 0.4667 acc 0.8217 macroF1 0.8149 | 3.3s
2026-09-22 20:05:54 | INFO | epoch  13 | lr 8.62e-04 | train loss 0.4979 acc 0.8115 | val loss 0.4309 acc 0.8400 macroF1 0.8400 | 3.2s  *best*
2026-09-22 20:05:57 | INFO | epoch  14 | lr 8.32e-04 | train loss 0.4903 acc 0.8165 | val loss 0.4259 acc 0.8400 macroF1 0.8365 | 3.1s
2026-09-22 20:06:00 | INFO | epoch  15 | lr 7.99e-04 | train loss 0.4786 acc 0.8210 | val loss 0.4067 acc 0.8492 macroF1 0.8456 | 3.1s  *best*
2026-09-22 20:06:03 | INFO | epoch  16 | lr 7.65e-04 | train loss 0.4700 acc 0.8219 | val loss 0.4196 acc 0.8390 macroF1 0.8304 | 3.1s
2026-09-22 20:06:07 | INFO | epoch  17 | lr 7.28e-04 | train loss 0.4631 acc 0.8257 | val loss 0.3985 acc 0.8533 macroF1 0.8486 | 3.1s  *best*
2026-09-22 20:06:10 | INFO | epoch  18 | lr 6.90e-04 | train loss 0.4553 acc 0.8289 | val loss 0.4124 acc 0.8462 macroF1 0.8423 | 3.1s
2026-09-22 20:06:13 | INFO | epoch  19 | lr 6.50e-04 | train loss 0.4504 acc 0.8290 | val loss 0.3807 acc 0.8600 macroF1 0.8585 | 3.1s  *best*
2026-09-22 20:06:17 | INFO | epoch  20 | lr 6.09e-04 | train loss 0.4377 acc 0.8350 | val loss 0.3763 acc 0.8588 macroF1 0.8587 | 3.1s  *best*
2026-09-22 20:06:20 | INFO | epoch  21 | lr 5.68e-04 | train loss 0.4352 acc 0.8362 | val loss 0.3840 acc 0.8580 macroF1 0.8560 | 3.3s
2026-09-22 20:06:24 | INFO | epoch  22 | lr 5.26e-04 | train loss 0.4258 acc 0.8408 | val loss 0.3633 acc 0.8667 macroF1 0.8649 | 3.3s  *best*
2026-09-22 20:06:27 | INFO | epoch  23 | lr 4.84e-04 | train loss 0.4217 acc 0.8404 | val loss 0.3652 acc 0.8633 macroF1 0.8608 | 3.3s
2026-09-22 20:06:31 | INFO | epoch  24 | lr 4.42e-04 | train loss 0.4103 acc 0.8461 | val loss 0.3462 acc 0.8728 macroF1 0.8715 | 3.3s  *best*
2026-09-22 20:06:34 | INFO | epoch  25 | lr 4.01e-04 | train loss 0.4043 acc 0.8468 | val loss 0.3455 acc 0.8722 macroF1 0.8707 | 3.2s
2026-09-22 20:06:37 | INFO | epoch  26 | lr 3.60e-04 | train loss 0.3943 acc 0.8517 | val loss 0.3411 acc 0.8712 macroF1 0.8692 | 3.0s
2026-09-22 20:06:41 | INFO | epoch  27 | lr 3.20e-04 | train loss 0.3919 acc 0.8507 | val loss 0.3400 acc 0.8717 macroF1 0.8706 | 3.0s
2026-09-22 20:06:44 | INFO | epoch  28 | lr 2.82e-04 | train loss 0.3889 acc 0.8525 | val loss 0.3356 acc 0.8748 macroF1 0.8735 | 3.0s  *best*
2026-09-22 20:06:47 | INFO | epoch  29 | lr 2.45e-04 | train loss 0.3802 acc 0.8559 | val loss 0.3336 acc 0.8748 macroF1 0.8736 | 3.0s  *best*
2026-09-22 20:06:50 | INFO | epoch  30 | lr 2.11e-04 | train loss 0.3732 acc 0.8596 | val loss 0.3266 acc 0.8782 macroF1 0.8767 | 3.0s  *best*
2026-09-22 20:06:53 | INFO | epoch  31 | lr 1.78e-04 | train loss 0.3694 acc 0.8597 | val loss 0.3253 acc 0.8780 macroF1 0.8775 | 3.1s  *best*
2026-09-22 20:06:57 | INFO | epoch  32 | lr 1.48e-04 | train loss 0.3666 acc 0.8622 | val loss 0.3158 acc 0.8847 macroF1 0.8838 | 3.2s  *best*
2026-09-22 20:07:00 | INFO | epoch  33 | lr 1.20e-04 | train loss 0.3634 acc 0.8614 | val loss 0.3148 acc 0.8825 macroF1 0.8824 | 3.1s
