2026-09-22 21:01:30 | INFO | Run cifar10-cnn-s2026-20260922-210130 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 21:01:30 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 21:01:30 | INFO | Dataset cifar10 | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/cifar10_split42_val0.1.json | train/val/test = 45000/5000/10000 | fingerprints {'train': 'b99301bfd9655f1c', 'val': '280540fcdfde8a41'}
2026-09-22 21:01:31 | INFO | Model cnn | trainable parameters: 1,148,874
2026-09-22 21:01:39 | INFO | epoch   1 | lr 2.85e-06 | train loss 1.6743 acc 0.3828 | val loss 1.3257 acc 0.5168 macroF1 0.5180 | 7.6s  *best*
2026-09-22 21:04:11 | INFO | epoch  31 | lr 5.18e-04 | train loss 0.2081 acc 0.9282 | val loss 0.3055 acc 0.9062 macroF1 0.9059 | 4.9s  *best*
2026-09-22 21:04:16 | INFO | epoch  32 | lr 4.92e-04 | train loss 0.1932 acc 0.9326 | val loss 0.2967 acc 0.9096 macroF1 0.9092 | 4.9s  *best*
2026-09-22 21:04:21 | INFO | epoch  33 | lr 4.66e-04 | train loss 0.1836 acc 0.9361 | val loss 0.3107 acc 0.9056 macroF1 0.9056 | 4.8s
2026-09-22 21:04:26 | INFO | epoch  34 | lr 4.39e-04 | train loss 0.1823 acc 0.9369 | val loss 0.2993 acc 0.9088 macroF1 0.9079 | 5.0s
2026-09-22 21:04:32 | INFO | epoch  35 | lr 4.13e-04 | train loss 0.1733 acc 0.9397 | val loss 0.2947 acc 0.9114 macroF1 0.9112 | 5.3s  *best*
2026-09-22 21:04:37 | INFO | epoch  36 | lr 3.88e-04 | train loss 0.1671 acc 0.9418 | val loss 0.2931 acc 0.9116 macroF1 0.9113 | 5.0s  *best*
2026-09-22 21:04:42 | INFO | epoch  37 | lr 3.62e-04 | train loss 0.1596 acc 0.9445 | val loss 0.2911 acc 0.9132 macroF1 0.9130 | 5.0s  *best*
2026-09-22 21:04:48 | INFO | epoch  38 | lr 3.37e-04 | train loss 0.1549 acc 0.9458 | val loss 0.2878 acc 0.9118 macroF1 0.9118 | 5.0s
2026-09-22 21:04:53 | INFO | epoch  39 | lr 3.13e-04 | train loss 0.1502 acc 0.9477 | val loss 0.2894 acc 0.9142 macroF1 0.9143 | 5.0s  *best*
2026-09-22 21:04:58 | INFO | epoch  40 | lr 2.89e-04 | train loss 0.1423 acc 0.9499 | val loss 0.2970 acc 0.9128 macroF1 0.9125 | 5.0s
2026-09-22 21:05:04 | INFO | epoch  41 | lr 2.65e-04 | train loss 0.1418 acc 0.9507 | val loss 0.2881 acc 0.9120 macroF1 0.9117 | 4.9s
2026-09-22 21:05:09 | INFO | epoch  42 | lr 2.42e-04 | train loss 0.1358 acc 0.9524 | val loss 0.2867 acc 0.9124 macroF1 0.9122 | 5.0s
2026-09-22 21:05:14 | INFO | epoch  43 | lr 2.20e-04 | train loss 0.1318 acc 0.9546 | val loss 0.2905 acc 0.9142 macroF1 0.9143 | 5.1s  *best*
2026-09-22 21:05:20 | INFO | epoch  44 | lr 1.99e-04 | train loss 0.1261 acc 0.9561 | val loss 0.2918 acc 0.9126 macroF1 0.9125 | 5.0s
2026-09-22 21:05:25 | INFO | epoch  45 | lr 1.79e-04 | train loss 0.1231 acc 0.9566 | val loss 0.2967 acc 0.9116 macroF1 0.9116 | 5.0s
2026-09-22 21:05:30 | INFO | epoch  46 | lr 1.60e-04 | train loss 0.1174 acc 0.9582 | val loss 0.2883 acc 0.9158 macroF1 0.9158 | 5.1s  *best*
2026-09-22 21:05:36 | INFO | epoch  47 | lr 1.41e-04 | train loss 0.1173 acc 0.9591 | val loss 0.2905 acc 0.9144 macroF1 0.9143 | 5.3s
2026-09-22 21:05:41 | INFO | epoch  48 | lr 1.24e-04 | train loss 0.1118 acc 0.9608 | val loss 0.2905 acc 0.9154 macroF1 0.9152 | 5.0s
2026-09-22 21:05:47 | INFO | epoch  49 | lr 1.08e-04 | train loss 0.1131 acc 0.9593 | val loss 0.2929 acc 0.9152 macroF1 0.9152 | 5.1s
2026-09-22 21:05:52 | INFO | epoch  50 | lr 9.25e-05 | train loss 0.1081 acc 0.9627 | val loss 0.2946 acc 0.9152 macroF1 0.9152 | 5.2s
2026-09-22 21:05:58 | INFO | epoch  51 | lr 7.85e-05 | train loss 0.1074 acc 0.9627 | val loss 0.2877 acc 0.9174 macroF1 0.9174 | 5.2s  *best*
2026-09-22 21:06:03 | INFO | epoch  52 | lr 6.58e-05 | train loss 0.1048 acc 0.9637 | val loss 0.2901 acc 0.9150 macroF1 0.9149 | 5.2s
2026-09-22 21:06:09 | INFO | epoch  53 | lr 5.42e-05 | train loss 0.1004 acc 0.9646 | val loss 0.2912 acc 0.9158 macroF1 0.9157 | 5.1s
2026-09-22 21:06:14 | INFO | epoch  54 | lr 4.40e-05 | train loss 0.1022 acc 0.9650 | val loss 0.2928 acc 0.9148 macroF1 0.9146 | 5.1s
2026-09-22 21:06:19 | INFO | epoch  55 | lr 3.50e-05 | train loss 0.1005 acc 0.9643 | val loss 0.2920 acc 0.9148 macroF1 0.9147 | 5.1s
2026-09-22 21:06:25 | INFO | epoch  56 | lr 2.74e-05 | train loss 0.1007 acc 0.9646 | val loss 0.2936 acc 0.9162 macroF1 0.9161 | 5.2s
2026-09-22 21:06:31 | INFO | epoch  57 | lr 2.12e-05 | train loss 0.0968 acc 0.9660 | val loss 0.2912 acc 0.9184 macroF1 0.9184 | 5.2s  *best*
2026-09-22 21:06:36 | INFO | epoch  58 | lr 1.63e-05 | train loss 0.0983 acc 0.9653 | val loss 0.2895 acc 0.9178 macroF1 0.9177 | 5.2s
2026-09-22 21:06:41 | INFO | epoch  59 | lr 1.28e-05 | train loss 0.0972 acc 0.9662 | val loss 0.2871 acc 0.9196 macroF1 0.9196 | 5.2s  *best*
2026-09-22 21:06:47 | INFO | epoch  60 | lr 1.07e-05 | train loss 0.0978 acc 0.9664 | val loss 0.2880 acc 0.9174 macroF1 0.9173 | 5.3s
2026-09-22 21:06:47 | INFO | Best epoch 59 | val macroF1 0.9196 | val acc 0.9196 | train time 297.9s
2026-09-22 21:06:52 | INFO | [test] acc 0.9140 (95% CI 0.9091-0.9197) | macroF1 0.9137 (95% CI 0.9088-0.9194) | throughput 19437 img/s | latency bs1 0.36 ms
2026-09-22 21:06:52 | INFO | Done: /home/benjamin/Documents/26/DL/CO3133-A1-draft/outputs/runs/cifar10/cnn/seed2026
