2026-09-22 20:30:59 | INFO | Run fashion_mnist-transformer_no_pos-s2026-20260922-203059 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:30:59 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:30:59 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 20:30:59 | INFO | Model transformer | trainable parameters: 302,026
2026-09-22 20:31:06 | INFO | epoch   1 | lr 7.92e-07 | train loss 1.6487 acc 0.3888 | val loss 1.2474 acc 0.5247 macroF1 0.5169 | 5.9s  *best*
2026-09-22 20:31:09 | INFO | epoch   2 | lr 3.34e-04 | train loss 1.1170 acc 0.5797 | val loss 1.1420 acc 0.5767 macroF1 0.5635 | 3.4s  *best*
2026-09-22 20:31:13 | INFO | epoch   3 | lr 6.67e-04 | train loss 1.0131 acc 0.6166 | val loss 1.0460 acc 0.6048 macroF1 0.5996 | 3.4s  *best*
2026-09-22 20:31:17 | INFO | epoch   4 | lr 1.00e-03 | train loss 0.9585 acc 0.6402 | val loss 0.9963 acc 0.6288 macroF1 0.6108 | 3.4s  *best*
2026-09-22 20:31:20 | INFO | epoch   5 | lr 9.98e-04 | train loss 0.8996 acc 0.6639 | val loss 0.9657 acc 0.6412 macroF1 0.6221 | 3.4s  *best*
2026-09-22 20:31:24 | INFO | epoch   6 | lr 9.93e-04 | train loss 0.8488 acc 0.6839 | val loss 0.8200 acc 0.6950 macroF1 0.6936 | 3.4s  *best*
2026-09-22 20:31:27 | INFO | epoch   7 | lr 9.84e-04 | train loss 0.8060 acc 0.7015 | val loss 0.7439 acc 0.7307 macroF1 0.7284 | 3.5s  *best*
2026-09-22 20:31:31 | INFO | epoch   8 | lr 9.72e-04 | train loss 0.7787 acc 0.7106 | val loss 0.7633 acc 0.7163 macroF1 0.7094 | 3.4s
2026-09-22 20:31:35 | INFO | epoch   9 | lr 9.56e-04 | train loss 0.7502 acc 0.7209 | val loss 0.7325 acc 0.7302 macroF1 0.7273 | 3.4s
2026-09-22 20:31:38 | INFO | epoch  10 | lr 9.37e-04 | train loss 0.7196 acc 0.7337 | val loss 0.6841 acc 0.7523 macroF1 0.7518 | 3.4s  *best*
2026-09-22 20:31:42 | INFO | epoch  11 | lr 9.15e-04 | train loss 0.6958 acc 0.7429 | val loss 0.6521 acc 0.7597 macroF1 0.7574 | 3.4s  *best*
2026-09-22 20:31:46 | INFO | epoch  12 | lr 8.90e-04 | train loss 0.6882 acc 0.7443 | val loss 0.6815 acc 0.7528 macroF1 0.7497 | 3.5s
