2026-09-22 20:03:12 | INFO | Run fashion_mnist-gru-s123-20260922-200311 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:03:12 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:03:12 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 20:03:12 | INFO | Model gru | trainable parameters: 161,034
2026-09-22 20:03:15 | INFO | epoch   1 | lr 2.38e-06 | train loss 1.2886 acc 0.5221 | val loss 0.6361 acc 0.7633 macroF1 0.7563 | 3.4s  *best*
2026-09-22 20:03:16 | INFO | epoch   2 | lr 1.00e-03 | train loss 0.6007 acc 0.7778 | val loss 0.4856 acc 0.8215 macroF1 0.8192 | 1.0s  *best*
2026-09-22 20:03:18 | INFO | epoch   3 | lr 9.98e-04 | train loss 0.4980 acc 0.8154 | val loss 0.3995 acc 0.8523 macroF1 0.8528 | 1.2s  *best*
2026-09-22 20:03:19 | INFO | epoch   4 | lr 9.94e-04 | train loss 0.4419 acc 0.8357 | val loss 0.3610 acc 0.8665 macroF1 0.8655 | 1.3s  *best*
2026-09-22 20:03:20 | INFO | epoch   5 | lr 9.86e-04 | train loss 0.4124 acc 0.8462 | val loss 0.3519 acc 0.8723 macroF1 0.8702 | 1.3s  *best*
2026-09-22 20:03:22 | INFO | epoch   6 | lr 9.75e-04 | train loss 0.3939 acc 0.8508 | val loss 0.3307 acc 0.8762 macroF1 0.8748 | 1.2s  *best*
2026-09-22 20:03:23 | INFO | epoch   7 | lr 9.60e-04 | train loss 0.3771 acc 0.8579 | val loss 0.3353 acc 0.8770 macroF1 0.8750 | 1.3s  *best*
2026-09-22 20:03:24 | INFO | epoch   8 | lr 9.43e-04 | train loss 0.3664 acc 0.8623 | val loss 0.3168 acc 0.8837 macroF1 0.8831 | 1.2s  *best*
2026-09-22 20:03:26 | INFO | epoch   9 | lr 9.23e-04 | train loss 0.3521 acc 0.8684 | val loss 0.3100 acc 0.8830 macroF1 0.8826 | 1.3s
2026-09-22 20:03:27 | INFO | epoch  10 | lr 9.01e-04 | train loss 0.3431 acc 0.8722 | val loss 0.3057 acc 0.8882 macroF1 0.8880 | 1.2s  *best*
2026-09-22 20:03:28 | INFO | epoch  11 | lr 8.76e-04 | train loss 0.3345 acc 0.8738 | val loss 0.2915 acc 0.8922 macroF1 0.8923 | 1.3s  *best*
2026-09-22 20:03:30 | INFO | epoch  12 | lr 8.48e-04 | train loss 0.3242 acc 0.8785 | val loss 0.2890 acc 0.8928 macroF1 0.8923 | 1.2s  *best*
2026-09-22 20:03:31 | INFO | epoch  13 | lr 8.18e-04 | train loss 0.3152 acc 0.8801 | val loss 0.2911 acc 0.8928 macroF1 0.8917 | 1.3s
2026-09-22 20:03:32 | INFO | epoch  14 | lr 7.86e-04 | train loss 0.3072 acc 0.8838 | val loss 0.2845 acc 0.8958 macroF1 0.8955 | 1.2s  *best*
