2026-09-22 21:08:46 | INFO | Run cifar10-lstm-s123-20260922-210845 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 21:08:46 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 21:08:46 | INFO | Dataset cifar10 | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/cifar10_split42_val0.1.json | train/val/test = 45000/5000/10000 | fingerprints {'train': 'b99301bfd9655f1c', 'val': '280540fcdfde8a41'}
2026-09-22 21:08:46 | INFO | Model lstm | trainable parameters: 891,402
2026-09-22 21:08:51 | INFO | epoch   1 | lr 2.85e-06 | train loss 1.9682 acc 0.2649 | val loss 1.6738 acc 0.3820 macroF1 0.3691 | 4.1s  *best*
2026-09-22 21:10:16 | INFO | epoch  49 | lr 1.08e-04 | train loss 0.3044 acc 0.8954 | val loss 1.1587 acc 0.6882 macroF1 0.6888 | 1.7s
2026-09-22 21:10:18 | INFO | epoch  50 | lr 9.25e-05 | train loss 0.3026 acc 0.8954 | val loss 1.1603 acc 0.6872 macroF1 0.6875 | 1.8s
2026-09-22 21:10:20 | INFO | epoch  51 | lr 7.85e-05 | train loss 0.2970 acc 0.8985 | val loss 1.1677 acc 0.6926 macroF1 0.6924 | 1.7s
2026-09-22 21:10:21 | INFO | epoch  52 | lr 6.58e-05 | train loss 0.2923 acc 0.9001 | val loss 1.1781 acc 0.6932 macroF1 0.6934 | 1.7s
2026-09-22 21:10:23 | INFO | epoch  53 | lr 5.42e-05 | train loss 0.2890 acc 0.9011 | val loss 1.1721 acc 0.6932 macroF1 0.6936 | 1.6s
2026-09-22 21:10:25 | INFO | epoch  54 | lr 4.40e-05 | train loss 0.2829 acc 0.9036 | val loss 1.1775 acc 0.6946 macroF1 0.6954 | 1.7s  *best*
2026-09-22 21:10:27 | INFO | epoch  55 | lr 3.50e-05 | train loss 0.2793 acc 0.9056 | val loss 1.1821 acc 0.6926 macroF1 0.6931 | 1.7s
2026-09-22 21:10:29 | INFO | epoch  56 | lr 2.74e-05 | train loss 0.2799 acc 0.9032 | val loss 1.1837 acc 0.6954 macroF1 0.6958 | 1.7s  *best*
2026-09-22 21:10:30 | INFO | epoch  57 | lr 2.12e-05 | train loss 0.2760 acc 0.9049 | val loss 1.1837 acc 0.6920 macroF1 0.6926 | 1.7s
2026-09-22 21:10:32 | INFO | epoch  58 | lr 1.63e-05 | train loss 0.2737 acc 0.9077 | val loss 1.1833 acc 0.6926 macroF1 0.6930 | 1.7s
2026-09-22 21:10:34 | INFO | epoch  59 | lr 1.28e-05 | train loss 0.2746 acc 0.9063 | val loss 1.1859 acc 0.6920 macroF1 0.6923 | 1.7s
2026-09-22 21:10:36 | INFO | epoch  60 | lr 1.07e-05 | train loss 0.2744 acc 0.9067 | val loss 1.1874 acc 0.6910 macroF1 0.6914 | 1.6s
2026-09-22 21:10:36 | INFO | Best epoch 56 | val macroF1 0.6958 | val acc 0.6954 | train time 102.9s
2026-09-22 21:10:40 | INFO | [test] acc 0.6900 (95% CI 0.6818-0.6994) | macroF1 0.6899 (95% CI 0.6818-0.6993) | throughput 94805 img/s | latency bs1 0.48 ms
2026-09-22 21:10:40 | INFO | Done: /home/benjamin/Documents/26/DL/CO3133-A1-draft/outputs/runs/cifar10/lstm/seed123
