2026-09-22 20:22:12 | INFO | Run fashion_mnist-gru_patches-s2026-20260922-202212 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:22:12 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:22:12 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 20:22:12 | INFO | Model gru | trainable parameters: 156,426
2026-09-22 20:22:16 | INFO | epoch   1 | lr 2.38e-06 | train loss 1.4933 acc 0.4388 | val loss 0.7399 acc 0.7173 macroF1 0.7102 | 3.9s  *best*
2026-09-22 20:22:18 | INFO | epoch   2 | lr 1.00e-03 | train loss 0.6697 acc 0.7515 | val loss 0.5627 acc 0.7932 macroF1 0.7851 | 1.3s  *best*
2026-09-22 20:22:19 | INFO | epoch   3 | lr 9.98e-04 | train loss 0.5521 acc 0.7937 | val loss 0.4818 acc 0.8262 macroF1 0.8229 | 1.3s  *best*
2026-09-22 20:22:20 | INFO | epoch   4 | lr 9.94e-04 | train loss 0.5014 acc 0.8132 | val loss 0.4362 acc 0.8343 macroF1 0.8319 | 1.2s  *best*
2026-09-22 20:22:21 | INFO | epoch   5 | lr 9.86e-04 | train loss 0.4649 acc 0.8283 | val loss 0.4231 acc 0.8420 macroF1 0.8419 | 1.1s  *best*
2026-09-22 20:22:23 | INFO | epoch   6 | lr 9.75e-04 | train loss 0.4330 acc 0.8396 | val loss 0.4006 acc 0.8505 macroF1 0.8498 | 1.1s  *best*
2026-09-22 20:22:24 | INFO | epoch   7 | lr 9.60e-04 | train loss 0.4165 acc 0.8439 | val loss 0.3873 acc 0.8598 macroF1 0.8604 | 1.2s  *best*
2026-09-22 20:22:25 | INFO | epoch   8 | lr 9.43e-04 | train loss 0.4011 acc 0.8492 | val loss 0.3680 acc 0.8557 macroF1 0.8555 | 1.1s
2026-09-22 20:22:26 | INFO | epoch   9 | lr 9.23e-04 | train loss 0.3848 acc 0.8545 | val loss 0.3691 acc 0.8620 macroF1 0.8580 | 1.1s
2026-09-22 20:22:27 | INFO | epoch  10 | lr 9.01e-04 | train loss 0.3739 acc 0.8597 | val loss 0.3409 acc 0.8697 macroF1 0.8690 | 1.2s  *best*
2026-09-22 20:22:29 | INFO | epoch  11 | lr 8.76e-04 | train loss 0.3632 acc 0.8637 | val loss 0.3355 acc 0.8733 macroF1 0.8707 | 1.1s  *best*
2026-09-22 20:22:30 | INFO | epoch  12 | lr 8.48e-04 | train loss 0.3546 acc 0.8660 | val loss 0.3282 acc 0.8775 macroF1 0.8770 | 1.2s  *best*
2026-09-22 20:22:31 | INFO | epoch  13 | lr 8.18e-04 | train loss 0.3430 acc 0.8724 | val loss 0.3114 acc 0.8855 macroF1 0.8846 | 1.1s  *best*
2026-09-22 20:22:32 | INFO | epoch  14 | lr 7.86e-04 | train loss 0.3334 acc 0.8752 | val loss 0.3066 acc 0.8895 macroF1 0.8888 | 1.2s  *best*
2026-09-22 20:22:34 | INFO | epoch  15 | lr 7.52e-04 | train loss 0.3318 acc 0.8766 | val loss 0.3147 acc 0.8817 macroF1 0.8810 | 1.1s
2026-09-22 20:22:35 | INFO | epoch  16 | lr 7.17e-04 | train loss 0.3216 acc 0.8800 | val loss 0.3074 acc 0.8852 macroF1 0.8845 | 1.1s
2026-09-22 20:22:36 | INFO | epoch  17 | lr 6.81e-04 | train loss 0.3180 acc 0.8814 | val loss 0.2906 acc 0.8927 macroF1 0.8922 | 1.2s  *best*
2026-09-22 20:22:37 | INFO | epoch  18 | lr 6.43e-04 | train loss 0.3098 acc 0.8840 | val loss 0.3084 acc 0.8870 macroF1 0.8871 | 1.2s
2026-09-22 20:22:38 | INFO | epoch  19 | lr 6.04e-04 | train loss 0.3060 acc 0.8847 | val loss 0.2859 acc 0.8947 macroF1 0.8946 | 1.2s  *best*
2026-09-22 20:22:40 | INFO | epoch  20 | lr 5.65e-04 | train loss 0.2971 acc 0.8897 | val loss 0.2807 acc 0.8963 macroF1 0.8941 | 1.2s
2026-09-22 20:22:41 | INFO | epoch  21 | lr 5.25e-04 | train loss 0.2932 acc 0.8915 | val loss 0.2749 acc 0.9018 macroF1 0.9017 | 1.1s  *best*
2026-09-22 20:22:42 | INFO | epoch  22 | lr 4.85e-04 | train loss 0.2905 acc 0.8918 | val loss 0.2835 acc 0.8955 macroF1 0.8948 | 1.1s
2026-09-22 20:22:43 | INFO | epoch  23 | lr 4.45e-04 | train loss 0.2836 acc 0.8951 | val loss 0.2720 acc 0.9030 macroF1 0.9033 | 1.2s  *best*
2026-09-22 20:22:46 | INFO | epoch  24 | lr 4.06e-04 | train loss 0.2787 acc 0.8965 | val loss 0.2693 acc 0.9038 macroF1 0.9039 | 2.9s  *best*
2026-09-22 20:22:50 | INFO | epoch  25 | lr 3.67e-04 | train loss 0.2774 acc 0.8970 | val loss 0.2618 acc 0.9038 macroF1 0.9033 | 3.2s
2026-09-22 20:22:54 | INFO | epoch  26 | lr 3.29e-04 | train loss 0.2717 acc 0.8981 | val loss 0.2633 acc 0.9057 macroF1 0.9050 | 3.8s  *best*
2026-09-22 20:22:56 | INFO | epoch  27 | lr 2.93e-04 | train loss 0.2692 acc 0.8986 | val loss 0.2685 acc 0.9035 macroF1 0.9036 | 1.5s
2026-09-22 20:22:58 | INFO | epoch  28 | lr 2.58e-04 | train loss 0.2646 acc 0.9008 | val loss 0.2629 acc 0.9043 macroF1 0.9045 | 2.1s
2026-09-22 20:23:00 | INFO | epoch  29 | lr 2.24e-04 | train loss 0.2609 acc 0.9021 | val loss 0.2608 acc 0.9052 macroF1 0.9047 | 2.6s
2026-09-22 20:23:03 | INFO | epoch  30 | lr 1.92e-04 | train loss 0.2599 acc 0.9039 | val loss 0.2588 acc 0.9095 macroF1 0.9089 | 2.8s  *best*
2026-09-22 20:23:06 | INFO | epoch  31 | lr 1.62e-04 | train loss 0.2535 acc 0.9066 | val loss 0.2580 acc 0.9075 macroF1 0.9078 | 2.9s
2026-09-22 20:23:09 | INFO | epoch  32 | lr 1.34e-04 | train loss 0.2551 acc 0.9044 | val loss 0.2550 acc 0.9107 macroF1 0.9107 | 2.3s  *best*
2026-09-22 20:23:11 | INFO | epoch  33 | lr 1.09e-04 | train loss 0.2536 acc 0.9055 | val loss 0.2566 acc 0.9088 macroF1 0.9085 | 2.3s
2026-09-22 20:23:14 | INFO | epoch  34 | lr 8.66e-05 | train loss 0.2490 acc 0.9069 | val loss 0.2519 acc 0.9100 macroF1 0.9099 | 2.3s
2026-09-22 20:23:16 | INFO | epoch  35 | lr 6.67e-05 | train loss 0.2500 acc 0.9073 | val loss 0.2507 acc 0.9107 macroF1 0.9103 | 2.6s
2026-09-22 20:23:19 | INFO | epoch  36 | lr 4.96e-05 | train loss 0.2487 acc 0.9071 | val loss 0.2507 acc 0.9105 macroF1 0.9104 | 2.4s
