epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,epoch_train_time_s,epoch_val_time_s
1,2.375296912114014e-06,0.6966202518152794,0.7673136876484561,0.394252591530482,0.8613333333333333,0.8612006820183156,3.43740396999965,0.11177574300018023
2,0.001,0.3984686025814319,0.8532326306413301,0.33056088574727377,0.8825,0.8814044094138211,0.8612664219999715,0.05742236399964895
3,0.000998394867526434,0.35446716515865007,0.8695256828978623,0.3115384385585785,0.8848333333333334,0.884843075587535,0.8453468709994922,0.05716411100002006
4,0.0009935898800057668,0.32745242865663243,0.8783217042755345,0.2872281374136607,0.8948333333333334,0.8943480406911826,0.7931591220003611,0.05636335700000927
5,0.0009856161996258958,0.30655478418864435,0.8857445071258907,0.28715727933247887,0.892,0.8920900705886228,0.8450039100007416,0.06175563600118039
6,0.000974525538763837,0.2914381288080487,0.8909033551068883,0.28216816385587057,0.897,0.8966470206939618,0.945537420000619,0.060024611999324406
7,0.000960389824611118,0.2786416851001794,0.8953941508313539,0.2901038252512614,0.8926666666666667,0.8928656000452102,0.8537718749994383,0.05817677099912544
8,0.0009433007326983388,0.2640083287079374,0.9021489014251781,0.27857153805096946,0.8975,0.8973932248009593,0.8509323649996077,0.065508065999893
9,0.0009233690923441785,0.2569795614042078,0.9027983966745843,0.2633368287483851,0.8983333333333333,0.8973934772347191,0.9219749299991236,0.0636946109989367
10,0.0009007241678847331,0.24551771676738585,0.9066396971496437,0.2621135382254918,0.9035,0.903132245027361,0.8588210450016049,0.060991843000010704
11,0.000875512820344695,0.23558427531475692,0.9101655285035629,0.258556430776914,0.9056666666666666,0.9048359716579195,0.8482509499990556,0.0687495409983967
12,0.0008478985549872517,0.22856355030222347,0.9143594121140143,0.26012592057387035,0.9041666666666667,0.903856089724707,0.8218239970010472,0.058535689999189344
13,0.0008180604609197118,0.21725637469254877,0.9180522565320665,0.25825970121224723,0.9063333333333333,0.906319553221182,0.8330140219986788,0.061063488999934634
14,0.0007861920496319221,0.20807827894095854,0.9218007719714965,0.26613348909219103,0.9021666666666667,0.9010701993964687,0.8629887850001978,0.06054866300110007
15,0.0007524999999999999,0.2012829413535759,0.9236008016627079,0.2621640078226725,0.9051666666666667,0.905383899310731,0.8779036660016573,0.05780710699946212
16,0.0007172028178945118,0.19312150703827163,0.9261802256532067,0.2535166309674581,0.9086666666666666,0.9082546353090389,0.85695424000005,0.058248330000424176
