2026-09-22 20:01:19 | INFO | Run fashion_mnist-lstm-s2026-20260922-200119 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:01:19 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:01:20 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 20:01:20 | INFO | Model lstm | trainable parameters: 214,282
2026-09-22 20:01:23 | INFO | epoch   1 | lr 2.38e-06 | train loss 1.2711 acc 0.5364 | val loss 0.6778 acc 0.7540 macroF1 0.7489 | 3.5s  *best*
2026-09-22 20:01:24 | INFO | epoch   2 | lr 1.00e-03 | train loss 0.6477 acc 0.7636 | val loss 0.5012 acc 0.8090 macroF1 0.8032 | 1.0s  *best*
2026-09-22 20:01:26 | INFO | epoch   3 | lr 9.98e-04 | train loss 0.5295 acc 0.8031 | val loss 0.4417 acc 0.8412 macroF1 0.8386 | 1.2s  *best*
2026-09-22 20:01:27 | INFO | epoch   4 | lr 9.94e-04 | train loss 0.4682 acc 0.8245 | val loss 0.4144 acc 0.8383 macroF1 0.8364 | 1.1s
2026-09-22 20:01:28 | INFO | epoch   5 | lr 9.86e-04 | train loss 0.4347 acc 0.8365 | val loss 0.3696 acc 0.8655 macroF1 0.8654 | 1.2s  *best*
2026-09-22 20:01:29 | INFO | epoch   6 | lr 9.75e-04 | train loss 0.4113 acc 0.8474 | val loss 0.3581 acc 0.8652 macroF1 0.8652 | 1.1s
2026-09-22 20:01:31 | INFO | epoch   7 | lr 9.60e-04 | train loss 0.3891 acc 0.8538 | val loss 0.3532 acc 0.8705 macroF1 0.8716 | 1.1s  *best*
2026-09-22 20:01:32 | INFO | epoch   8 | lr 9.43e-04 | train loss 0.3725 acc 0.8601 | val loss 0.3304 acc 0.8793 macroF1 0.8795 | 1.1s  *best*
2026-09-22 20:01:33 | INFO | epoch   9 | lr 9.23e-04 | train loss 0.3599 acc 0.8651 | val loss 0.3124 acc 0.8878 macroF1 0.8860 | 1.1s  *best*
2026-09-22 20:01:34 | INFO | epoch  10 | lr 9.01e-04 | train loss 0.3441 acc 0.8713 | val loss 0.3057 acc 0.8868 macroF1 0.8857 | 1.1s
2026-09-22 20:01:35 | INFO | epoch  11 | lr 8.76e-04 | train loss 0.3335 acc 0.8752 | val loss 0.3039 acc 0.8862 macroF1 0.8846 | 1.1s
