epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,epoch_train_time_s,epoch_val_time_s
1,2.8490028490028492e-06,1.89953596401758,0.30905003561253563,1.6445749042510986,0.4012,0.3954958760512618,3.5351259830003983,0.13826172599874553
2,0.001,1.7167616817686293,0.37713675213675213,1.5527921886444092,0.437,0.4261670990968316,1.02390761100105,0.08588397300081851
3,0.0009992984343599972,1.6420589773743242,0.4071180555555556,1.5047729038238526,0.4546,0.444886404439598,1.0445099770004163,0.07645341100032965
4,0.0009971957261040178,1.593532883883202,0.42363336894586895,1.4520990337371826,0.4716,0.4605867437709391,1.014362029998665,0.07684607199917082
5,0.0009936978355870657,1.560745131256234,0.4364761396011396,1.4121842067718506,0.4898,0.4826491687528424,1.0410407750005106,0.07837115099937364
6,0.000988814677959844,1.5277813272258836,0.44784989316239315,1.3945748069763184,0.499,0.49473362715235814,1.0213361470014206,0.07625591199939663
7,0.0009825600950631853,1.5127244280953693,0.45535078347578345,1.3801915021896363,0.5022,0.49520640257943277,1.0264292159990873,0.08075955499953125
8,0.0009749518161918489,1.4955519217031974,0.4592904202279202,1.3793668571472169,0.5044,0.4967746266036624,1.0413146619994222,0.07557011100107047
9,0.0009660114078389076,1.4769221279356215,0.4673254985754986,1.3287212203979493,0.5222,0.5162152940836078,1.0341344659991591,0.07742876500014972
10,0.0009557642125631821,1.4596285707930214,0.4734909188034188,1.3136598375320434,0.527,0.5206312410530812,1.0498390879984072,0.0812874240000383
11,0.000944239277153003,1.444388816159675,0.47794248575498577,1.3071515668869018,0.5328,0.5292850843976955,1.0187122890001774,0.08024859600118361
12,0.000931469270289934,1.4340303603060904,0.48306178774928776,1.3030386087417603,0.5318,0.528765963558677,1.0230979200005095,0.07847455899900524
13,0.0009174903899458449,1.4155096345477634,0.4916087962962963,1.2851828845977784,0.538,0.5312080713958716,1.0117427979985223,0.08932296199964185
14,0.0009023422607758269,1.4059357690675307,0.4942352207977208,1.2828749526977539,0.5354,0.5274674158890373,1.0689671300006012,0.083148125999287
15,0.0008860678217978036,1.396355120205132,0.5008457977207977,1.2744880044937135,0.5382,0.5311596669260975,1.023312031000387,0.07969149499876949
16,0.0008687132046772182,1.3821029435535441,0.5062099358974359,1.2580506958007813,0.5488,0.5439300026247433,1.0163386060012272,0.07463428499977454
17,0.0008503276029618175,1.3699240246389666,0.5061431623931624,1.2471954580307008,0.5486,0.5429794719815866,1.0640863290009293,0.08829842299928714
18,0.0008309631326371943,1.363977513761602,0.5097266737891738,1.239828151512146,0.5556,0.5538154457506915,1.079902569999831,0.09188692800125864
19,0.000810674684398365,1.3554006342874294,0.5146456552706553,1.2425394975662232,0.5552,0.5471836612498528,1.0525783810007852,0.07654856299996027
20,0.0007895197680561314,1.3450106487654552,0.5160478988603988,1.2244144096374512,0.5612,0.5556201124209645,1.0663661750004394,0.08111415700113866
21,0.0007675583495192725,1.3373692229262784,0.5194088319088319,1.2182515243530274,0.5646,0.5596794021254764,1.1008479870015435,0.08739073200013081
22,0.0007448526808146619,1.3294797894621846,0.5209446225071225,1.212171544265747,0.5662,0.562345936771426,1.125060845999542,0.07989566800097236
23,0.0007214671236271335,1.3224439322099386,0.5254184472934473,1.2109773357391358,0.566,0.5630423764175205,1.1127172220003558,0.07977740200112748
24,0.0006974679668592938,1.3113430178063548,0.5304709757834758,1.1976909025192262,0.5708,0.5660290860747406,1.0948744840006839,0.07686321499932092
25,0.0006729232387284249,1.3078662418571971,0.5324741809116809,1.1932549333572389,0.5734,0.5716487550848963,1.050558576000185,0.08706897100091737
26,0.0006479025139331124,1.3028781709508,0.5345441595441596,1.1945207118988037,0.5748,0.56997519144226,1.0346848630015302,0.0751911570005177
27,0.000622476716436202,1.2938873299166687,0.5334535256410257,1.1796107627868653,0.5816,0.57825702764411,1.046967794000011,0.08216572800120048
28,0.0005967179184231216,1.2866453873126256,0.5389957264957265,1.1714988256454468,0.5822,0.5761560910345507,1.0538498440000694,0.08132525499968324
29,0.0005706991360054424,1.2809625476853461,0.5402866809116809,1.1727763868331909,0.5812,0.5772442032280576,1.0248862049993477,0.07631527599914989
30,0.0005444941222487762,1.2758976424861157,0.5430911680911681,1.1681748254776,0.5826,0.5771617796651134,1.0569593649997842,0.07585142599964456
31,0.0005181771581116985,1.267299133148628,0.5458511396011396,1.160680673789978,0.5844,0.5791358992658273,1.0627973760001623,0.08602944499943987
32,0.0004918228418883015,1.2607027827165065,0.5474759615384616,1.1529311851501465,0.5866,0.5832278375070153,1.0266329510013747,0.08589906800079916
33,0.0004655058777512238,1.2506884684589854,0.5516159188034188,1.1472316421508788,0.5924,0.5881332658017625,1.0175424379995093,0.07666695800071466
34,0.00043930086399455765,1.2454400629739137,0.5539975071225072,1.1451508638381958,0.5942,0.5887678406174353,1.009740587000124,0.07508188799874915
35,0.0004132820815768785,1.237462870415799,0.5567129629629629,1.1458442552566528,0.5944,0.5921854797138776,1.0107532239999273,0.07592286399994919
36,0.0003875232835637981,1.2391867423668885,0.5580484330484331,1.1432349641799926,0.5932,0.5886550588328516,1.0539223730011145,0.07675058899985743
37,0.0003620974860668878,1.226393572285644,0.5604300213675214,1.1340944911956787,0.5998,0.5976982540979685,1.047122969001066,0.08334223300153099
38,0.000337076761271575,1.2279947384809837,0.5599848646723646,1.1327700492858888,0.6002,0.5960978923768238,1.0749899319998804,0.07772207300149603
39,0.00031253203314070635,1.21754860979879,0.5648148148148148,1.125360973930359,0.6044,0.6013790827656784,1.101296814998932,0.08350052700006927
40,0.0002885328763728666,1.211304006243703,0.5677751068376068,1.120037554359436,0.6088,0.6061276763791509,1.069723388998682,0.08285723700100789
41,0.0002651473191853382,1.2090080122322777,0.5696447649572649,1.1227773450851442,0.6024,0.597229222945286,1.0294558740006323,0.0810299919994577
42,0.00024244165048072753,1.2019920359309921,0.5701566951566952,1.118862986755371,0.6024,0.5984369537538747,1.0512758009990648,0.07793936000052781
43,0.00022048023194386863,1.2041420585069902,0.5677305911680912,1.111412232017517,0.6036,0.6003938447762245,1.0178995620008209,0.09296765399994911
44,0.00019932531560163506,1.1989597846300175,0.5696225071225072,1.1169089920043946,0.603,0.5981714668172972,1.0579747080009838,0.08283984199988481
45,0.00017903686736280594,1.1927547869179662,0.5724047364672364,1.112323183631897,0.6054,0.6016932163637781,1.0524944540011347,0.09599198700016132
46,0.00015967239703818263,1.1918695144503884,0.5758769586894587,1.107492216873169,0.6116,0.608654196551527,1.0396704039994802,0.07676831299977493
47,0.0001412867953227818,1.1881296682221938,0.5761663105413105,1.1057927406311034,0.609,0.6052897833494211,1.037499337000554,0.07889238300049328
48,0.00012393217820219634,1.1839996143284006,0.5799278846153846,1.1019880058288574,0.6106,0.6065116453235787,1.0427588750008,0.0787867910003115
49,0.00010765773922417309,1.1814157042408262,0.5755430911680912,1.1011979984283446,0.61,0.606349211182245,1.0608281229997374,0.08190406799985794
50,9.250961005415504e-05,1.1855279774407717,0.5785256410256411,1.1008190032958984,0.6108,0.60741896717189,1.0283309380010905,0.08900059600091481
51,7.853072971006593e-05,1.1801386774435343,0.5815081908831908,1.097539715576172,0.613,0.6101750127270433,1.085432927000511,0.08123423200049729
52,6.576072284699714e-05,1.1757785353565489,0.5827991452991453,1.0993890897750855,0.6146,0.6111417840160589,1.0304811620007968,0.08040479499868525
53,5.423578743681795e-05,1.1778125102363761,0.5791266025641025,1.0998999879837037,0.6096,0.6056491475801069,1.040857166999558,0.08162804200037499
54,4.398859216109248e-05,1.1771020289839502,0.5823985042735043,1.1008485988616943,0.6104,0.6067446248359861,1.0508402420000493,0.08040879700092773
55,3.504818380815126e-05,1.171332118178365,0.5792601495726496,1.100026577949524,0.6124,0.6087798212062024,1.040141665000192,0.08570672600035323
56,2.7439904936814613e-05,1.1734261035579563,0.5812856125356125,1.0982656286239625,0.614,0.6108210985593142,1.0687697000012122,0.0858048689988209
57,2.1185322040155998e-05,1.1680400748538156,0.5823985042735043,1.0987083620071412,0.6098,0.6068436549480112,1.0492519790004735,0.10095028799878492
58,1.6302164412934446e-05,1.1739995365808493,0.5802617521367521,1.09942820854187,0.6112,0.608718099242938,1.153892103000544,0.091058134999912
59,1.280427389598214e-05,1.1651605929744209,0.5828436609686609,1.097108431816101,0.6142,0.6107484128023193,1.0814424359996337,0.12191254500066862
60,1.0701565640002838e-05,1.170310686286698,0.5809962606837606,1.0985003215789795,0.6134,0.6102285524455365,1.0872261080003227,0.09559974300100293
