2026-09-22 21:10:44 | INFO | Run cifar10-lstm-s2026-20260922-211043 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 21:10:44 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 21:10:44 | INFO | Dataset cifar10 | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/cifar10_split42_val0.1.json | train/val/test = 45000/5000/10000 | fingerprints {'train': 'b99301bfd9655f1c', 'val': '280540fcdfde8a41'}
2026-09-22 21:10:44 | INFO | Model lstm | trainable parameters: 891,402
2026-09-22 21:10:49 | INFO | epoch   1 | lr 2.85e-06 | train loss 1.9665 acc 0.2685 | val loss 1.6931 acc 0.3674 macroF1 0.3530 | 4.5s  *best*
2026-09-22 21:10:51 | INFO | epoch   2 | lr 1.00e-03 | train loss 1.6345 acc 0.3985 | val loss 1.4964 acc 0.4572 macroF1 0.4536 | 1.8s  *best*
2026-09-22 21:10:53 | INFO | epoch   3 | lr 9.99e-04 | train loss 1.4859 acc 0.4617 | val loss 1.3721 acc 0.4954 macroF1 0.4930 | 1.8s  *best*
2026-09-22 21:10:55 | INFO | epoch   4 | lr 9.97e-04 | train loss 1.3788 acc 0.4993 | val loss 1.3244 acc 0.5210 macroF1 0.5166 | 1.7s  *best*
2026-09-22 21:10:57 | INFO | epoch   5 | lr 9.94e-04 | train loss 1.3025 acc 0.5315 | val loss 1.2539 acc 0.5442 macroF1 0.5449 | 1.8s  *best*
2026-09-22 21:10:58 | INFO | epoch   6 | lr 9.89e-04 | train loss 1.2399 acc 0.5546 | val loss 1.1940 acc 0.5736 macroF1 0.5704 | 1.7s  *best*
2026-09-22 21:11:00 | INFO | epoch   7 | lr 9.83e-04 | train loss 1.1847 acc 0.5749 | val loss 1.1533 acc 0.5892 macroF1 0.5882 | 1.6s  *best*
2026-09-22 21:11:02 | INFO | epoch   8 | lr 9.75e-04 | train loss 1.1396 acc 0.5904 | val loss 1.1265 acc 0.5944 macroF1 0.5878 | 1.6s
2026-09-22 21:11:03 | INFO | epoch   9 | lr 9.66e-04 | train loss 1.0963 acc 0.6070 | val loss 1.0953 acc 0.6090 macroF1 0.6056 | 1.5s  *best*
2026-09-22 21:11:05 | INFO | epoch  10 | lr 9.56e-04 | train loss 1.0609 acc 0.6223 | val loss 1.0791 acc 0.6178 macroF1 0.6152 | 1.6s  *best*
2026-09-22 21:11:07 | INFO | epoch  11 | lr 9.44e-04 | train loss 1.0241 acc 0.6323 | val loss 1.0693 acc 0.6190 macroF1 0.6163 | 1.7s  *best*
2026-09-22 21:11:09 | INFO | epoch  12 | lr 9.31e-04 | train loss 0.9936 acc 0.6467 | val loss 1.0562 acc 0.6282 macroF1 0.6276 | 1.7s  *best*
2026-09-22 21:11:11 | INFO | epoch  13 | lr 9.17e-04 | train loss 0.9634 acc 0.6576 | val loss 1.0187 acc 0.6368 macroF1 0.6357 | 1.7s  *best*
2026-09-22 21:11:12 | INFO | epoch  14 | lr 9.02e-04 | train loss 0.9300 acc 0.6698 | val loss 1.0207 acc 0.6430 macroF1 0.6398 | 1.7s  *best*
2026-09-22 21:11:14 | INFO | epoch  15 | lr 8.86e-04 | train loss 0.9015 acc 0.6780 | val loss 1.0222 acc 0.6426 macroF1 0.6412 | 1.7s  *best*
2026-09-22 21:11:16 | INFO | epoch  16 | lr 8.69e-04 | train loss 0.8811 acc 0.6876 | val loss 1.0074 acc 0.6486 macroF1 0.6468 | 1.7s  *best*
2026-09-22 21:11:18 | INFO | epoch  17 | lr 8.50e-04 | train loss 0.8503 acc 0.6976 | val loss 1.0052 acc 0.6546 macroF1 0.6521 | 1.7s  *best*
2026-09-22 21:11:20 | INFO | epoch  18 | lr 8.31e-04 | train loss 0.8277 acc 0.7056 | val loss 0.9666 acc 0.6656 macroF1 0.6647 | 1.7s  *best*
2026-09-22 21:11:21 | INFO | epoch  19 | lr 8.11e-04 | train loss 0.8066 acc 0.7132 | val loss 0.9620 acc 0.6742 macroF1 0.6724 | 1.7s  *best*
2026-09-22 21:11:23 | INFO | epoch  20 | lr 7.90e-04 | train loss 0.7746 acc 0.7257 | val loss 1.0100 acc 0.6608 macroF1 0.6585 | 1.7s
2026-09-22 21:11:25 | INFO | epoch  21 | lr 7.68e-04 | train loss 0.7575 acc 0.7319 | val loss 0.9676 acc 0.6758 macroF1 0.6740 | 1.7s  *best*
2026-09-22 21:11:27 | INFO | epoch  22 | lr 7.45e-04 | train loss 0.7349 acc 0.7406 | val loss 0.9464 acc 0.6782 macroF1 0.6771 | 1.7s  *best*
2026-09-22 21:11:29 | INFO | epoch  23 | lr 7.21e-04 | train loss 0.7088 acc 0.7510 | val loss 0.9680 acc 0.6788 macroF1 0.6779 | 1.7s  *best*
2026-09-22 21:11:30 | INFO | epoch  24 | lr 6.97e-04 | train loss 0.6854 acc 0.7585 | val loss 0.9930 acc 0.6712 macroF1 0.6712 | 1.6s
2026-09-22 21:11:32 | INFO | epoch  25 | lr 6.73e-04 | train loss 0.6702 acc 0.7650 | val loss 0.9732 acc 0.6788 macroF1 0.6777 | 1.6s
