2026-09-22 20:28:26 | INFO | Run fashion_mnist-transformer_no_pos-s123-20260922-202826 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:28:26 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:28:26 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 20:28:26 | INFO | Model transformer | trainable parameters: 302,026
2026-09-22 20:28:32 | INFO | epoch   1 | lr 7.92e-07 | train loss 1.6347 acc 0.3994 | val loss 1.2345 acc 0.5358 macroF1 0.5121 | 5.9s  *best*
2026-09-22 20:29:30 | INFO | epoch  17 | lr 7.28e-04 | train loss 0.6075 acc 0.7774 | val loss 0.5986 acc 0.7848 macroF1 0.7830 | 3.3s  *best*
2026-09-22 20:29:33 | INFO | epoch  18 | lr 6.90e-04 | train loss 0.5930 acc 0.7812 | val loss 0.5979 acc 0.7720 macroF1 0.7709 | 3.4s
2026-09-22 20:29:37 | INFO | epoch  19 | lr 6.50e-04 | train loss 0.5826 acc 0.7862 | val loss 0.5840 acc 0.7817 macroF1 0.7767 | 3.4s
2026-09-22 20:29:41 | INFO | epoch  20 | lr 6.09e-04 | train loss 0.5742 acc 0.7869 | val loss 0.5578 acc 0.7973 macroF1 0.7977 | 3.5s  *best*
2026-09-22 20:29:44 | INFO | epoch  21 | lr 5.68e-04 | train loss 0.5580 acc 0.7940 | val loss 0.5464 acc 0.7997 macroF1 0.7981 | 3.3s  *best*
2026-09-22 20:29:48 | INFO | epoch  22 | lr 5.26e-04 | train loss 0.5526 acc 0.7950 | val loss 0.5329 acc 0.8048 macroF1 0.8040 | 3.4s  *best*
2026-09-22 20:29:51 | INFO | epoch  23 | lr 4.84e-04 | train loss 0.5417 acc 0.8008 | val loss 0.5240 acc 0.8077 macroF1 0.8085 | 3.3s  *best*
2026-09-22 20:29:55 | INFO | epoch  24 | lr 4.42e-04 | train loss 0.5324 acc 0.8048 | val loss 0.5178 acc 0.8093 macroF1 0.8077 | 3.5s
2026-09-22 20:29:58 | INFO | epoch  25 | lr 4.01e-04 | train loss 0.5216 acc 0.8086 | val loss 0.5089 acc 0.8118 macroF1 0.8124 | 3.4s  *best*
2026-09-22 20:30:02 | INFO | epoch  26 | lr 3.60e-04 | train loss 0.5168 acc 0.8092 | val loss 0.5185 acc 0.8107 macroF1 0.8097 | 3.3s
2026-09-22 20:30:05 | INFO | epoch  27 | lr 3.20e-04 | train loss 0.5085 acc 0.8113 | val loss 0.5110 acc 0.8127 macroF1 0.8122 | 3.3s
2026-09-22 20:30:09 | INFO | epoch  28 | lr 2.82e-04 | train loss 0.4998 acc 0.8160 | val loss 0.5248 acc 0.8083 macroF1 0.8101 | 3.4s
2026-09-22 20:30:13 | INFO | epoch  29 | lr 2.45e-04 | train loss 0.4920 acc 0.8172 | val loss 0.4899 acc 0.8198 macroF1 0.8190 | 3.4s  *best*
2026-09-22 20:30:16 | INFO | epoch  30 | lr 2.11e-04 | train loss 0.4896 acc 0.8180 | val loss 0.4828 acc 0.8200 macroF1 0.8192 | 3.2s  *best*
2026-09-22 20:30:20 | INFO | epoch  31 | lr 1.78e-04 | train loss 0.4818 acc 0.8223 | val loss 0.4635 acc 0.8295 macroF1 0.8291 | 3.3s  *best*
2026-09-22 20:30:23 | INFO | epoch  32 | lr 1.48e-04 | train loss 0.4703 acc 0.8271 | val loss 0.4724 acc 0.8297 macroF1 0.8297 | 3.5s  *best*
2026-09-22 20:30:27 | INFO | epoch  33 | lr 1.20e-04 | train loss 0.4650 acc 0.8273 | val loss 0.4630 acc 0.8300 macroF1 0.8306 | 3.5s  *best*
2026-09-22 20:30:31 | INFO | epoch  34 | lr 9.49e-05 | train loss 0.4643 acc 0.8295 | val loss 0.4535 acc 0.8308 macroF1 0.8315 | 3.6s  *best*
2026-09-22 20:30:34 | INFO | epoch  35 | lr 7.29e-05 | train loss 0.4608 acc 0.8298 | val loss 0.4544 acc 0.8292 macroF1 0.8292 | 3.3s
2026-09-22 20:30:38 | INFO | epoch  36 | lr 5.39e-05 | train loss 0.4544 acc 0.8319 | val loss 0.4557 acc 0.8307 macroF1 0.8300 | 3.2s
2026-09-22 20:30:41 | INFO | epoch  37 | lr 3.83e-05 | train loss 0.4517 acc 0.8327 | val loss 0.4571 acc 0.8275 macroF1 0.8272 | 3.2s
2026-09-22 20:30:45 | INFO | epoch  38 | lr 2.60e-05 | train loss 0.4519 acc 0.8342 | val loss 0.4529 acc 0.8308 macroF1 0.8309 | 3.4s
2026-09-22 20:30:48 | INFO | epoch  39 | lr 1.71e-05 | train loss 0.4488 acc 0.8353 | val loss 0.4505 acc 0.8320 macroF1 0.8322 | 3.5s  *best*
2026-09-22 20:30:52 | INFO | epoch  40 | lr 1.18e-05 | train loss 0.4485 acc 0.8330 | val loss 0.4501 acc 0.8315 macroF1 0.8316 | 3.4s
2026-09-22 20:30:52 | INFO | Best epoch 39 | val macroF1 0.8322 | val acc 0.8320 | train time 137.7s
2026-09-22 20:30:56 | INFO | [test] acc 0.8280 (95% CI 0.8206-0.8351) | macroF1 0.8280 (95% CI 0.8210-0.8346) | throughput 33898 img/s | latency bs1 0.94 ms
2026-09-22 20:30:56 | INFO | Done: /home/benjamin/Documents/26/DL/CO3133-A1-draft/outputs/runs/fashion_mnist/transformer_no_pos/seed123
