epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,epoch_train_time_s,epoch_val_time_s
1,7.91765637371338e-07,1.6347492517031854,0.3994210213776722,1.2344589138031006,0.5358333333333334,0.5121025976120622,5.918048576999354,0.24658687400005874
2,0.0003341250989707047,1.1130306327144777,0.5832838479809976,1.1248399270375569,0.5936666666666667,0.5842693947134391,3.3104391600008967,0.19067832499968063
3,0.0006674584323040381,1.010561985952554,0.6177627672209026,1.0054420919418334,0.6376666666666667,0.6383479408132516,3.3143095430004905,0.19009345899939945
4,0.001,0.9638994724053952,0.639604364608076,0.9336783941586813,0.6515,0.6496110272741304,3.430541429001096,0.19697956400159455
5,0.0009982167568285507,0.9132410961771804,0.6622067992874109,0.8874512850443522,0.6615,0.6510587745891784,3.3433794739994482,0.2008212620003178
6,0.0009928798756221157,0.8453817979173819,0.6856814133016627,0.8926948328018188,0.6575,0.6534104162413599,3.4092195610010094,0.18880857200019818
7,0.000984027808732082,0.8158726825283712,0.6991352434679335,0.8393085056940714,0.6865,0.6799032203341173,3.4635860719990887,0.19767680699987977
8,0.0009717243355032367,0.7703643068848199,0.7154282957244655,0.7591140050888061,0.7138333333333333,0.7104540089383666,3.3987887219991535,0.188555255999745
9,0.0009560581027421273,0.7405232629271981,0.7232222387173397,0.7490344457626342,0.7213333333333334,0.7204542317843994,3.364810632998342,0.1974438060005923
10,0.0009371419860147882,0.726679916973635,0.7315728919239906,0.7706043949127197,0.7253333333333334,0.7232810903432374,3.4681219269987196,0.1853127240010508
11,0.0009151122763757019,0.6962444429018152,0.7441916567695962,0.7061399173736572,0.7396666666666667,0.7392203612791336,3.375444007000624,0.19303396200120915
12,0.0008901276983876276,0.6773579027194025,0.7492762767220903,0.687189357916514,0.7485,0.7471586929534146,3.381230802000573,0.19149658999958774
13,0.0008623682665074895,0.6621163879607466,0.7560124703087886,0.6622886592547099,0.7571666666666667,0.7555036389552405,3.3978851049996592,0.19294391599942173
14,0.0008320339880780903,0.6434983151683898,0.7634723871733967,0.6272563168207804,0.775,0.7731465629555668,3.5026786430007633,0.19461646499985363
15,0.000799343422270622,0.630048719834262,0.7649755047505938,0.6578632216453553,0.7628333333333334,0.7632530208462913,3.3842926359993726,0.19450683699869842
16,0.0007645321053608297,0.6207775394310577,0.7714519002375297,0.6397639401753743,0.7718333333333334,0.7709489827632267,3.3801148519996786,0.1931420920009259
17,0.0007278508536847483,0.6074684247409929,0.7773715855106889,0.5985808653831481,0.7848333333333334,0.782954920050406,3.318837717999486,0.19298998399972334
18,0.0006895639565012528,0.5929899207911412,0.7812128859857482,0.5978693911234538,0.772,0.7709339710732737,3.3705744270009745,0.19308933700085618
19,0.0006499472717818924,0.5825811908392329,0.7862418349168646,0.5839792048136393,0.7816666666666666,0.7766836057305302,3.375198593001187,0.19572623899875907
20,0.0006092862386478846,0.5742341310422947,0.786854216152019,0.5577764088312784,0.7973333333333333,0.7976763300299764,3.4643812869999238,0.19077017400013574
21,0.0005678738207747049,0.5580495544963664,0.7939801068883611,0.5464324028491974,0.7996666666666666,0.7980869397536531,3.3244512479996047,0.19536890600102197
22,0.0005260083955820935,0.5525597494599939,0.7949636282660333,0.5329236634572347,0.8048333333333333,0.8040209894086805,3.3770768099984707,0.19655629899898486
23,0.00048399160441790675,0.5416557774691004,0.8007905285035629,0.5240160250663757,0.8076666666666666,0.8084607915848879,3.263121236999723,0.18955574800020258
24,0.000442126179225295,0.5324006036738036,0.8048359560570071,0.5178317923545838,0.8093333333333333,0.8077406634513886,3.515416219999679,0.19029717699959292
25,0.0004007137613521156,0.5216408300428096,0.8085659144893111,0.50889195561409,0.8118333333333333,0.8123859415684238,3.3973307619999105,0.18812073600020085
26,0.0003600527282181076,0.5167780942560092,0.8092154097387173,0.5185125904083252,0.8106666666666666,0.8097034998851165,3.2801506819996575,0.18773455600057787
27,0.00032043604349874725,0.508494096102454,0.8112566805225653,0.511040412346522,0.8126666666666666,0.8122121661374754,3.3193537830011337,0.18735806600125215
28,0.0002821491463152517,0.499764309218264,0.8160072743467933,0.5248276844819387,0.8083333333333333,0.8100868262833361,3.3669070590003685,0.18896754299930762
29,0.0002454678946391704,0.4919877072128151,0.8171763657957245,0.4899362712701162,0.8198333333333333,0.8189797832264132,3.3740916839997226,0.18696140500105685
30,0.00021065657772937816,0.48961624404030574,0.8180114311163895,0.4827905533313751,0.82,0.8191868405745959,3.24408470599883,0.19048459800069395
31,0.00017796601192190977,0.4818394424796388,0.8222795427553444,0.46346573209762576,0.8295,0.8290651594583673,3.3077917890004755,0.18685546500091732
32,0.00014763173349251042,0.4702848268942708,0.8271414786223278,0.47235589543978374,0.8296666666666667,0.8296632279960781,3.468842776999736,0.19221752299927175
33,0.00011987230161237255,0.46499654445399013,0.8273456057007126,0.4629547657171885,0.83,0.8306174549680824,3.4872185439999157,0.20936679800070124
34,9.488772362429817e-05,0.4643040099789581,0.82947966152019,0.45349376392364504,0.8308333333333333,0.831500796857562,3.557337997999639,0.18067337600041355
35,7.285801398521186e-05,0.460786329878764,0.8297951306413301,0.45440758776664736,0.8291666666666667,0.8291953362563689,3.3420553140003904,0.1877515059986763
36,5.394189725787278e-05,0.4544132812714067,0.8319106294536817,0.45565873193740847,0.8306666666666667,0.8299878430189997,3.1660645049996674,0.18120270199869992
37,3.827566449676332e-05,0.451723193612631,0.832708580760095,0.45710767030715943,0.8275,0.8271766658830618,3.213718229000733,0.1851443969990214
38,2.5972191267918063e-05,0.45187332359034205,0.8342302553444181,0.45294109042485553,0.8308333333333333,0.8309298097676123,3.4341105289986444,0.2001233940009115
39,1.7120124377884316e-05,0.44878926823654536,0.8353251187648456,0.4504996157487233,0.832,0.832154862799421,3.5356258760002675,0.18728703899978427
40,1.1783243171449372e-05,0.44846558096573075,0.8330426068883611,0.4500574807325999,0.8315,0.8315717924621205,3.366892273999838,0.19585789799930353
