2026-09-22 21:16:14 | INFO | Run cifar10-gru-s2026-20260922-211614 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 21:16:14 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 21:16:15 | INFO | Dataset cifar10 | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/cifar10_split42_val0.1.json | train/val/test = 45000/5000/10000 | fingerprints {'train': 'b99301bfd9655f1c', 'val': '280540fcdfde8a41'}
2026-09-22 21:16:15 | INFO | Model gru | trainable parameters: 669,194
2026-09-22 21:16:19 | INFO | epoch   1 | lr 2.85e-06 | train loss 1.9456 acc 0.2743 | val loss 1.6355 acc 0.3970 macroF1 0.3854 | 4.2s  *best*
2026-09-22 21:16:21 | INFO | epoch   2 | lr 1.00e-03 | train loss 1.5640 acc 0.4240 | val loss 1.3958 acc 0.5000 macroF1 0.4937 | 1.6s  *best*
2026-09-22 21:16:23 | INFO | epoch   3 | lr 9.99e-04 | train loss 1.3883 acc 0.4956 | val loss 1.2849 acc 0.5414 macroF1 0.5367 | 1.6s  *best*
2026-09-22 21:16:24 | INFO | epoch   4 | lr 9.97e-04 | train loss 1.2786 acc 0.5363 | val loss 1.2035 acc 0.5700 macroF1 0.5654 | 1.5s  *best*
2026-09-22 21:16:26 | INFO | epoch   5 | lr 9.94e-04 | train loss 1.1992 acc 0.5678 | val loss 1.1405 acc 0.5878 macroF1 0.5872 | 1.5s  *best*
2026-09-22 21:16:28 | INFO | epoch   6 | lr 9.89e-04 | train loss 1.1412 acc 0.5880 | val loss 1.0815 acc 0.6044 macroF1 0.6030 | 1.7s  *best*
2026-09-22 21:16:29 | INFO | epoch   7 | lr 9.83e-04 | train loss 1.0899 acc 0.6126 | val loss 1.0683 acc 0.6178 macroF1 0.6151 | 1.6s  *best*
2026-09-22 21:16:31 | INFO | epoch   8 | lr 9.75e-04 | train loss 1.0451 acc 0.6264 | val loss 1.0442 acc 0.6224 macroF1 0.6168 | 1.5s  *best*
2026-09-22 21:16:32 | INFO | epoch   9 | lr 9.66e-04 | train loss 1.0060 acc 0.6401 | val loss 1.0176 acc 0.6348 macroF1 0.6305 | 1.5s  *best*
2026-09-22 21:16:34 | INFO | epoch  10 | lr 9.56e-04 | train loss 0.9747 acc 0.6510 | val loss 0.9812 acc 0.6502 macroF1 0.6487 | 1.6s  *best*
2026-09-22 21:16:36 | INFO | epoch  11 | lr 9.44e-04 | train loss 0.9407 acc 0.6669 | val loss 0.9979 acc 0.6426 macroF1 0.6410 | 1.6s
2026-09-22 21:16:37 | INFO | epoch  12 | lr 9.31e-04 | train loss 0.9140 acc 0.6740 | val loss 0.9695 acc 0.6524 macroF1 0.6514 | 1.5s  *best*
2026-09-22 21:16:39 | INFO | epoch  13 | lr 9.17e-04 | train loss 0.8912 acc 0.6831 | val loss 0.9667 acc 0.6544 macroF1 0.6518 | 1.5s  *best*
2026-09-22 21:16:41 | INFO | epoch  14 | lr 9.02e-04 | train loss 0.8631 acc 0.6946 | val loss 0.9466 acc 0.6628 macroF1 0.6608 | 1.5s  *best*
2026-09-22 21:16:42 | INFO | epoch  15 | lr 8.86e-04 | train loss 0.8418 acc 0.7015 | val loss 0.9523 acc 0.6688 macroF1 0.6678 | 1.5s  *best*
2026-09-22 21:16:44 | INFO | epoch  16 | lr 8.69e-04 | train loss 0.8196 acc 0.7066 | val loss 0.9312 acc 0.6682 macroF1 0.6680 | 1.5s  *best*
2026-09-22 21:16:45 | INFO | epoch  17 | lr 8.50e-04 | train loss 0.8014 acc 0.7156 | val loss 0.9350 acc 0.6760 macroF1 0.6732 | 1.5s  *best*
2026-09-22 21:16:47 | INFO | epoch  18 | lr 8.31e-04 | train loss 0.7756 acc 0.7251 | val loss 0.9205 acc 0.6752 macroF1 0.6749 | 1.4s  *best*
2026-09-22 21:16:48 | INFO | epoch  19 | lr 8.11e-04 | train loss 0.7620 acc 0.7301 | val loss 0.9220 acc 0.6774 macroF1 0.6747 | 1.5s
