2026-09-22 19:54:14 | INFO | Run fashion_mnist-mlp-s123-20260922-195414 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 19:54:14 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 19:54:14 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 19:54:14 | INFO | Model mlp | trainable parameters: 536,586
2026-09-22 19:54:17 | INFO | epoch   1 | lr 2.38e-06 | train loss 0.9392 acc 0.6705 | val loss 0.5297 acc 0.8067 macroF1 0.8009 | 3.2s  *best*
2026-09-22 19:54:30 | INFO | epoch  14 | lr 7.86e-04 | train loss 0.4186 acc 0.8465 | val loss 0.3183 acc 0.8848 macroF1 0.8841 | 0.9s  *best*
2026-09-22 19:54:31 | INFO | epoch  15 | lr 7.52e-04 | train loss 0.4151 acc 0.8462 | val loss 0.3138 acc 0.8848 macroF1 0.8848 | 0.9s  *best*
2026-09-22 19:54:32 | INFO | epoch  16 | lr 7.17e-04 | train loss 0.4066 acc 0.8497 | val loss 0.3191 acc 0.8832 macroF1 0.8822 | 0.9s
2026-09-22 19:54:33 | INFO | epoch  17 | lr 6.81e-04 | train loss 0.4016 acc 0.8524 | val loss 0.3114 acc 0.8885 macroF1 0.8884 | 1.0s  *best*
2026-09-22 19:54:34 | INFO | epoch  18 | lr 6.43e-04 | train loss 0.3988 acc 0.8526 | val loss 0.3093 acc 0.8882 macroF1 0.8863 | 0.9s
2026-09-22 19:54:35 | INFO | epoch  19 | lr 6.04e-04 | train loss 0.3951 acc 0.8540 | val loss 0.3046 acc 0.8902 macroF1 0.8898 | 0.9s  *best*
2026-09-22 19:54:36 | INFO | epoch  20 | lr 5.65e-04 | train loss 0.3894 acc 0.8548 | val loss 0.3002 acc 0.8928 macroF1 0.8925 | 0.9s  *best*
2026-09-22 19:54:37 | INFO | epoch  21 | lr 5.25e-04 | train loss 0.3829 acc 0.8580 | val loss 0.3001 acc 0.8927 macroF1 0.8928 | 0.9s  *best*
2026-09-22 19:54:38 | INFO | epoch  22 | lr 4.85e-04 | train loss 0.3830 acc 0.8585 | val loss 0.3019 acc 0.8910 macroF1 0.8913 | 0.9s
2026-09-22 19:54:39 | INFO | epoch  23 | lr 4.45e-04 | train loss 0.3742 acc 0.8607 | val loss 0.2927 acc 0.8922 macroF1 0.8922 | 0.9s
2026-09-22 19:54:40 | INFO | epoch  24 | lr 4.06e-04 | train loss 0.3754 acc 0.8605 | val loss 0.2895 acc 0.8948 macroF1 0.8947 | 0.9s  *best*
2026-09-22 19:54:41 | INFO | epoch  25 | lr 3.67e-04 | train loss 0.3702 acc 0.8632 | val loss 0.2906 acc 0.8945 macroF1 0.8945 | 0.9s
2026-09-22 19:54:42 | INFO | epoch  26 | lr 3.29e-04 | train loss 0.3667 acc 0.8649 | val loss 0.2874 acc 0.8952 macroF1 0.8945 | 0.9s
2026-09-22 19:54:43 | INFO | epoch  27 | lr 2.93e-04 | train loss 0.3630 acc 0.8666 | val loss 0.2878 acc 0.8953 macroF1 0.8948 | 0.9s  *best*
2026-09-22 19:54:44 | INFO | epoch  28 | lr 2.58e-04 | train loss 0.3609 acc 0.8672 | val loss 0.2815 acc 0.8978 macroF1 0.8976 | 0.9s  *best*
2026-09-22 19:54:45 | INFO | epoch  29 | lr 2.24e-04 | train loss 0.3579 acc 0.8666 | val loss 0.2818 acc 0.8977 macroF1 0.8971 | 0.9s
2026-09-22 19:54:46 | INFO | epoch  30 | lr 1.92e-04 | train loss 0.3589 acc 0.8683 | val loss 0.2807 acc 0.9018 macroF1 0.9016 | 1.0s  *best*
2026-09-22 19:54:47 | INFO | epoch  31 | lr 1.62e-04 | train loss 0.3520 acc 0.8705 | val loss 0.2792 acc 0.9013 macroF1 0.9008 | 0.9s
2026-09-22 19:54:48 | INFO | epoch  32 | lr 1.34e-04 | train loss 0.3505 acc 0.8704 | val loss 0.2772 acc 0.9012 macroF1 0.9008 | 0.9s
2026-09-22 19:54:49 | INFO | epoch  33 | lr 1.09e-04 | train loss 0.3496 acc 0.8726 | val loss 0.2767 acc 0.9012 macroF1 0.9010 | 0.9s
2026-09-22 19:54:50 | INFO | epoch  34 | lr 8.66e-05 | train loss 0.3470 acc 0.8712 | val loss 0.2747 acc 0.9018 macroF1 0.9015 | 0.9s
2026-09-22 19:54:51 | INFO | epoch  35 | lr 6.67e-05 | train loss 0.3504 acc 0.8705 | val loss 0.2756 acc 0.9018 macroF1 0.9017 | 0.9s  *best*
2026-09-22 19:54:52 | INFO | epoch  36 | lr 4.96e-05 | train loss 0.3457 acc 0.8704 | val loss 0.2745 acc 0.9028 macroF1 0.9027 | 0.9s  *best*
2026-09-22 19:54:53 | INFO | epoch  37 | lr 3.55e-05 | train loss 0.3463 acc 0.8728 | val loss 0.2738 acc 0.9042 macroF1 0.9041 | 0.9s  *best*
2026-09-22 19:54:54 | INFO | epoch  38 | lr 2.44e-05 | train loss 0.3451 acc 0.8738 | val loss 0.2736 acc 0.9050 macroF1 0.9049 | 0.9s  *best*
2026-09-22 19:54:54 | INFO | epoch  39 | lr 1.64e-05 | train loss 0.3418 acc 0.8736 | val loss 0.2742 acc 0.9040 macroF1 0.9037 | 0.9s
2026-09-22 19:54:55 | INFO | epoch  40 | lr 1.16e-05 | train loss 0.3435 acc 0.8725 | val loss 0.2732 acc 0.9043 macroF1 0.9039 | 0.9s
2026-09-22 19:54:56 | INFO | Best epoch 38 | val macroF1 0.9049 | val acc 0.9050 | train time 38.6s
2026-09-22 19:54:59 | INFO | [test] acc 0.8872 (95% CI 0.8809-0.8932) | macroF1 0.8869 (95% CI 0.8807-0.8928) | throughput 2484679 img/s | latency bs1 0.10 ms
2026-09-22 19:54:59 | INFO | Done: /home/benjamin/Documents/26/DL/CO3133-A1-draft/outputs/runs/fashion_mnist/mlp/seed123
