2026-09-22 19:59:23 | INFO | Run fashion_mnist-lstm-s42-20260922-195922 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 19:59:23 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 19:59:23 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 19:59:23 | INFO | Model lstm | trainable parameters: 214,282
2026-09-22 19:59:27 | INFO | epoch   1 | lr 2.38e-06 | train loss 1.2652 acc 0.5355 | val loss 0.6809 acc 0.7587 macroF1 0.7502 | 4.1s  *best*
2026-09-22 19:59:28 | INFO | epoch   2 | lr 1.00e-03 | train loss 0.6510 acc 0.7620 | val loss 0.5351 acc 0.8043 macroF1 0.8044 | 1.4s  *best*
2026-09-22 19:59:30 | INFO | epoch   3 | lr 9.98e-04 | train loss 0.5329 acc 0.8015 | val loss 0.4389 acc 0.8393 macroF1 0.8379 | 1.3s  *best*
2026-09-22 19:59:31 | INFO | epoch   4 | lr 9.94e-04 | train loss 0.4720 acc 0.8251 | val loss 0.4120 acc 0.8422 macroF1 0.8411 | 1.3s  *best*
2026-09-22 19:59:32 | INFO | epoch   5 | lr 9.86e-04 | train loss 0.4360 acc 0.8371 | val loss 0.3908 acc 0.8557 macroF1 0.8558 | 1.3s  *best*
2026-09-22 19:59:34 | INFO | epoch   6 | lr 9.75e-04 | train loss 0.4148 acc 0.8442 | val loss 0.3572 acc 0.8707 macroF1 0.8687 | 1.2s  *best*
2026-09-22 19:59:35 | INFO | epoch   7 | lr 9.60e-04 | train loss 0.3953 acc 0.8525 | val loss 0.3487 acc 0.8693 macroF1 0.8693 | 1.4s  *best*
2026-09-22 19:59:37 | INFO | epoch   8 | lr 9.43e-04 | train loss 0.3752 acc 0.8602 | val loss 0.3407 acc 0.8708 macroF1 0.8690 | 1.2s
2026-09-22 19:59:38 | INFO | epoch   9 | lr 9.23e-04 | train loss 0.3634 acc 0.8619 | val loss 0.3098 acc 0.8890 macroF1 0.8884 | 1.2s  *best*
2026-09-22 19:59:39 | INFO | epoch  10 | lr 9.01e-04 | train loss 0.3499 acc 0.8684 | val loss 0.3127 acc 0.8845 macroF1 0.8843 | 1.2s
2026-09-22 19:59:40 | INFO | epoch  11 | lr 8.76e-04 | train loss 0.3396 acc 0.8731 | val loss 0.3096 acc 0.8903 macroF1 0.8894 | 1.2s  *best*
2026-09-22 19:59:42 | INFO | epoch  12 | lr 8.48e-04 | train loss 0.3288 acc 0.8774 | val loss 0.2980 acc 0.8902 macroF1 0.8899 | 1.3s  *best*
2026-09-22 19:59:43 | INFO | epoch  13 | lr 8.18e-04 | train loss 0.3203 acc 0.8802 | val loss 0.2889 acc 0.8900 macroF1 0.8900 | 1.2s  *best*
2026-09-22 19:59:44 | INFO | epoch  14 | lr 7.86e-04 | train loss 0.3112 acc 0.8834 | val loss 0.2885 acc 0.8863 macroF1 0.8866 | 1.2s
