2026-09-22 19:57:32 | INFO | Run fashion_mnist-cnn-s2026-20260922-195732 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 19:57:32 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 19:57:32 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 19:57:32 | INFO | Model cnn | trainable parameters: 288,170
2026-09-22 19:57:38 | INFO | epoch   1 | lr 2.38e-06 | train loss 0.9522 acc 0.6640 | val loss 0.4652 acc 0.8312 macroF1 0.8323 | 4.9s  *best*
2026-09-22 19:57:40 | INFO | epoch   2 | lr 1.00e-03 | train loss 0.4474 acc 0.8382 | val loss 0.3537 acc 0.8645 macroF1 0.8630 | 2.4s  *best*
2026-09-22 19:57:43 | INFO | epoch   3 | lr 9.98e-04 | train loss 0.3686 acc 0.8665 | val loss 0.2771 acc 0.8970 macroF1 0.8946 | 2.3s  *best*
2026-09-22 19:57:45 | INFO | epoch   4 | lr 9.94e-04 | train loss 0.3246 acc 0.8817 | val loss 0.2728 acc 0.8993 macroF1 0.9010 | 2.1s  *best*
2026-09-22 19:57:47 | INFO | epoch   5 | lr 9.86e-04 | train loss 0.2992 acc 0.8924 | val loss 0.2232 acc 0.9190 macroF1 0.9191 | 2.1s  *best*
2026-09-22 19:57:50 | INFO | epoch   6 | lr 9.75e-04 | train loss 0.2794 acc 0.8995 | val loss 0.2331 acc 0.9135 macroF1 0.9126 | 2.4s
2026-09-22 19:57:52 | INFO | epoch   7 | lr 9.60e-04 | train loss 0.2624 acc 0.9062 | val loss 0.2061 acc 0.9213 macroF1 0.9216 | 2.4s  *best*
2026-09-22 19:57:55 | INFO | epoch   8 | lr 9.43e-04 | train loss 0.2527 acc 0.9090 | val loss 0.1882 acc 0.9287 macroF1 0.9294 | 2.8s  *best*
2026-09-22 19:57:58 | INFO | epoch   9 | lr 9.23e-04 | train loss 0.2437 acc 0.9120 | val loss 0.1959 acc 0.9277 macroF1 0.9270 | 2.6s
2026-09-22 19:58:00 | INFO | epoch  10 | lr 9.01e-04 | train loss 0.2333 acc 0.9157 | val loss 0.1810 acc 0.9323 macroF1 0.9321 | 2.5s  *best*
2026-09-22 19:58:03 | INFO | epoch  11 | lr 8.76e-04 | train loss 0.2279 acc 0.9178 | val loss 0.1762 acc 0.9373 macroF1 0.9367 | 2.4s  *best*
