2026-09-22 20:47:47 | INFO | Run cifar10-mlp-s123-20260922-204747 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 20:47:47 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 20:47:47 | INFO | Dataset cifar10 | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/cifar10_split42_val0.1.json | train/val/test = 45000/5000/10000 | fingerprints {'train': 'b99301bfd9655f1c', 'val': '280540fcdfde8a41'}
2026-09-22 20:47:47 | INFO | Model mlp | trainable parameters: 3,678,218
2026-09-22 20:47:51 | INFO | epoch   1 | lr 2.85e-06 | train loss 1.9007 acc 0.3100 | val loss 1.7160 acc 0.3786 macroF1 0.3699 | 3.7s  *best*
2026-09-22 20:48:14 | INFO | epoch  20 | lr 7.90e-04 | train loss 1.3461 acc 0.5160 | val loss 1.2266 acc 0.5656 macroF1 0.5567 | 1.0s
2026-09-22 20:48:15 | INFO | epoch  21 | lr 7.68e-04 | train loss 1.3387 acc 0.5194 | val loss 1.2168 acc 0.5704 macroF1 0.5664 | 1.1s  *best*
2026-09-22 20:48:16 | INFO | epoch  22 | lr 7.45e-04 | train loss 1.3293 acc 0.5235 | val loss 1.2122 acc 0.5630 macroF1 0.5565 | 1.0s
2026-09-22 20:48:17 | INFO | epoch  23 | lr 7.21e-04 | train loss 1.3241 acc 0.5247 | val loss 1.2010 acc 0.5660 macroF1 0.5607 | 1.0s
2026-09-22 20:48:18 | INFO | epoch  24 | lr 6.97e-04 | train loss 1.3149 acc 0.5269 | val loss 1.2028 acc 0.5718 macroF1 0.5673 | 1.1s  *best*
2026-09-22 20:48:19 | INFO | epoch  25 | lr 6.73e-04 | train loss 1.3054 acc 0.5330 | val loss 1.1994 acc 0.5696 macroF1 0.5616 | 1.0s
2026-09-22 20:48:21 | INFO | epoch  26 | lr 6.48e-04 | train loss 1.2921 acc 0.5357 | val loss 1.1917 acc 0.5746 macroF1 0.5716 | 1.1s  *best*
2026-09-22 20:48:22 | INFO | epoch  27 | lr 6.22e-04 | train loss 1.2947 acc 0.5345 | val loss 1.1872 acc 0.5758 macroF1 0.5724 | 1.1s  *best*
2026-09-22 20:48:23 | INFO | epoch  28 | lr 5.97e-04 | train loss 1.2869 acc 0.5391 | val loss 1.1777 acc 0.5818 macroF1 0.5772 | 1.0s  *best*
2026-09-22 20:48:24 | INFO | epoch  29 | lr 5.71e-04 | train loss 1.2804 acc 0.5401 | val loss 1.1777 acc 0.5820 macroF1 0.5762 | 1.0s
2026-09-22 20:48:25 | INFO | epoch  30 | lr 5.44e-04 | train loss 1.2694 acc 0.5457 | val loss 1.1708 acc 0.5842 macroF1 0.5791 | 1.0s  *best*
2026-09-22 20:48:26 | INFO | epoch  31 | lr 5.18e-04 | train loss 1.2662 acc 0.5467 | val loss 1.1649 acc 0.5842 macroF1 0.5802 | 1.1s  *best*
2026-09-22 20:48:28 | INFO | epoch  32 | lr 4.92e-04 | train loss 1.2596 acc 0.5476 | val loss 1.1542 acc 0.5854 macroF1 0.5819 | 1.0s  *best*
2026-09-22 20:48:29 | INFO | epoch  33 | lr 4.66e-04 | train loss 1.2505 acc 0.5517 | val loss 1.1487 acc 0.5902 macroF1 0.5880 | 1.0s  *best*
2026-09-22 20:48:30 | INFO | epoch  34 | lr 4.39e-04 | train loss 1.2504 acc 0.5549 | val loss 1.1509 acc 0.5920 macroF1 0.5887 | 1.0s  *best*
2026-09-22 20:48:31 | INFO | epoch  35 | lr 4.13e-04 | train loss 1.2401 acc 0.5591 | val loss 1.1354 acc 0.5924 macroF1 0.5875 | 1.1s
2026-09-22 20:48:32 | INFO | epoch  36 | lr 3.88e-04 | train loss 1.2335 acc 0.5592 | val loss 1.1395 acc 0.5912 macroF1 0.5873 | 1.0s
2026-09-22 20:48:33 | INFO | epoch  37 | lr 3.62e-04 | train loss 1.2300 acc 0.5608 | val loss 1.1324 acc 0.5978 macroF1 0.5950 | 1.0s  *best*
2026-09-22 20:48:34 | INFO | epoch  38 | lr 3.37e-04 | train loss 1.2274 acc 0.5602 | val loss 1.1285 acc 0.5958 macroF1 0.5927 | 1.1s
2026-09-22 20:48:35 | INFO | epoch  39 | lr 3.13e-04 | train loss 1.2176 acc 0.5650 | val loss 1.1258 acc 0.6016 macroF1 0.5976 | 1.1s  *best*
2026-09-22 20:48:37 | INFO | epoch  40 | lr 2.89e-04 | train loss 1.2184 acc 0.5650 | val loss 1.1231 acc 0.6020 macroF1 0.5990 | 1.1s  *best*
2026-09-22 20:48:38 | INFO | epoch  41 | lr 2.65e-04 | train loss 1.2084 acc 0.5670 | val loss 1.1207 acc 0.6018 macroF1 0.5994 | 1.0s  *best*
2026-09-22 20:48:39 | INFO | epoch  42 | lr 2.42e-04 | train loss 1.2106 acc 0.5658 | val loss 1.1153 acc 0.6068 macroF1 0.6046 | 1.0s  *best*
2026-09-22 20:48:40 | INFO | epoch  43 | lr 2.20e-04 | train loss 1.2006 acc 0.5700 | val loss 1.1127 acc 0.6012 macroF1 0.5978 | 1.1s
2026-09-22 20:48:41 | INFO | epoch  44 | lr 1.99e-04 | train loss 1.2013 acc 0.5706 | val loss 1.1141 acc 0.6008 macroF1 0.5979 | 1.0s
2026-09-22 20:48:42 | INFO | epoch  45 | lr 1.79e-04 | train loss 1.1952 acc 0.5750 | val loss 1.1088 acc 0.6044 macroF1 0.6022 | 1.0s
2026-09-22 20:48:43 | INFO | epoch  46 | lr 1.60e-04 | train loss 1.1933 acc 0.5738 | val loss 1.1097 acc 0.6050 macroF1 0.6029 | 1.0s
2026-09-22 20:48:45 | INFO | epoch  47 | lr 1.41e-04 | train loss 1.1896 acc 0.5763 | val loss 1.1075 acc 0.6088 macroF1 0.6059 | 1.1s  *best*
2026-09-22 20:48:46 | INFO | epoch  48 | lr 1.24e-04 | train loss 1.1831 acc 0.5790 | val loss 1.1059 acc 0.6106 macroF1 0.6070 | 1.1s  *best*
2026-09-22 20:48:47 | INFO | epoch  49 | lr 1.08e-04 | train loss 1.1861 acc 0.5767 | val loss 1.1038 acc 0.6100 macroF1 0.6069 | 1.1s
2026-09-22 20:48:48 | INFO | epoch  50 | lr 9.25e-05 | train loss 1.1807 acc 0.5776 | val loss 1.1004 acc 0.6098 macroF1 0.6067 | 1.0s
2026-09-22 20:48:49 | INFO | epoch  51 | lr 7.85e-05 | train loss 1.1771 acc 0.5794 | val loss 1.1009 acc 0.6076 macroF1 0.6043 | 1.0s
2026-09-22 20:48:50 | INFO | epoch  52 | lr 6.58e-05 | train loss 1.1790 acc 0.5816 | val loss 1.0979 acc 0.6102 macroF1 0.6076 | 1.0s  *best*
2026-09-22 20:48:52 | INFO | epoch  53 | lr 5.42e-05 | train loss 1.1754 acc 0.5819 | val loss 1.0986 acc 0.6084 macroF1 0.6056 | 1.0s
2026-09-22 20:48:53 | INFO | epoch  54 | lr 4.40e-05 | train loss 1.1809 acc 0.5802 | val loss 1.0971 acc 0.6094 macroF1 0.6065 | 1.0s
2026-09-22 20:48:54 | INFO | epoch  55 | lr 3.50e-05 | train loss 1.1760 acc 0.5796 | val loss 1.0970 acc 0.6082 macroF1 0.6051 | 1.1s
2026-09-22 20:48:55 | INFO | epoch  56 | lr 2.74e-05 | train loss 1.1724 acc 0.5820 | val loss 1.0978 acc 0.6096 macroF1 0.6062 | 1.0s
2026-09-22 20:48:56 | INFO | epoch  57 | lr 2.12e-05 | train loss 1.1719 acc 0.5838 | val loss 1.0974 acc 0.6090 macroF1 0.6064 | 1.0s
2026-09-22 20:48:57 | INFO | epoch  58 | lr 1.63e-05 | train loss 1.1705 acc 0.5827 | val loss 1.0972 acc 0.6096 macroF1 0.6065 | 1.0s
2026-09-22 20:48:58 | INFO | epoch  59 | lr 1.28e-05 | train loss 1.1709 acc 0.5803 | val loss 1.0953 acc 0.6096 macroF1 0.6066 | 1.0s
2026-09-22 20:49:00 | INFO | epoch  60 | lr 1.07e-05 | train loss 1.1727 acc 0.5802 | val loss 1.0970 acc 0.6090 macroF1 0.6067 | 1.1s
2026-09-22 20:49:00 | INFO | Best epoch 52 | val macroF1 0.6076 | val acc 0.6102 | train time 65.9s
2026-09-22 20:49:04 | INFO | [test] acc 0.6149 (95% CI 0.6052-0.6246) | macroF1 0.6115 (95% CI 0.6021-0.6208) | throughput 642033 img/s | latency bs1 0.10 ms
2026-09-22 20:49:04 | INFO | Done: /home/benjamin/Documents/26/DL/CO3133-A1-draft/outputs/runs/cifar10/mlp/seed123
