2026-09-22 19:53:25 | INFO | Run fashion_mnist-mlp-s42-20260922-195325 | device cuda | torch 2.14.0+cu126 | git {'commit': '4255cd22b2646ade4032fc561812bbcb1670bf90', 'dirty': True, 'tag': None}
2026-09-22 19:53:25 | WARNING | Uncommitted changes present: commit before final runs for traceability.
2026-09-22 19:53:25 | INFO | Dataset fashion_mnist | split /home/benjamin/Documents/26/DL/CO3133-A1-draft/data/splits/fashion_mnist_split42_val0.1.json | train/val/test = 54000/6000/10000 | fingerprints {'train': '2378c8b39f1d0606', 'val': 'c3422ec2263f2769'}
2026-09-22 19:53:25 | INFO | Model mlp | trainable parameters: 536,586
2026-09-22 19:53:29 | INFO | epoch   1 | lr 2.38e-06 | train loss 0.9343 acc 0.6719 | val loss 0.5343 acc 0.8042 macroF1 0.7991 | 3.3s  *best*
2026-09-22 19:53:30 | INFO | epoch   2 | lr 1.00e-03 | train loss 0.6121 acc 0.7710 | val loss 0.4511 acc 0.8332 macroF1 0.8321 | 0.9s  *best*
2026-09-22 19:53:31 | INFO | epoch   3 | lr 9.98e-04 | train loss 0.5544 acc 0.7935 | val loss 0.4134 acc 0.8492 macroF1 0.8460 | 0.9s  *best*
2026-09-22 19:53:32 | INFO | epoch   4 | lr 9.94e-04 | train loss 0.5194 acc 0.8058 | val loss 0.4055 acc 0.8533 macroF1 0.8516 | 1.0s  *best*
2026-09-22 19:53:33 | INFO | epoch   5 | lr 9.86e-04 | train loss 0.5010 acc 0.8145 | val loss 0.3847 acc 0.8573 macroF1 0.8558 | 1.0s  *best*
2026-09-22 19:53:34 | INFO | epoch   6 | lr 9.75e-04 | train loss 0.4864 acc 0.8195 | val loss 0.3728 acc 0.8642 macroF1 0.8624 | 1.0s  *best*
2026-09-22 19:53:35 | INFO | epoch   7 | lr 9.60e-04 | train loss 0.4734 acc 0.8240 | val loss 0.3542 acc 0.8725 macroF1 0.8704 | 0.9s  *best*
2026-09-22 19:53:36 | INFO | epoch   8 | lr 9.43e-04 | train loss 0.4624 acc 0.8301 | val loss 0.3564 acc 0.8680 macroF1 0.8671 | 0.9s
2026-09-22 19:53:37 | INFO | epoch   9 | lr 9.23e-04 | train loss 0.4497 acc 0.8341 | val loss 0.3503 acc 0.8750 macroF1 0.8736 | 0.9s  *best*
2026-09-22 19:53:38 | INFO | epoch  10 | lr 9.01e-04 | train loss 0.4491 acc 0.8345 | val loss 0.3462 acc 0.8757 macroF1 0.8747 | 1.0s  *best*
2026-09-22 19:53:39 | INFO | epoch  11 | lr 8.76e-04 | train loss 0.4393 acc 0.8374 | val loss 0.3414 acc 0.8763 macroF1 0.8752 | 1.0s  *best*
2026-09-22 19:53:40 | INFO | epoch  12 | lr 8.48e-04 | train loss 0.4310 acc 0.8413 | val loss 0.3294 acc 0.8842 macroF1 0.8845 | 1.0s  *best*
